fonte,tipo,termo,conteudo,relevancia,regiao,cliente,fonte_busca,categoria,data_coleta,valor,url,buscador,posicao,canal,video_id,publicado_em,autor,likes,video_titulo,desenvolvedor,rating,installs,app_id
Google Suggest,sugestao,bitcoin,transferir bitcoin sem taxa,550.0,br,chrome,youtube,categoria_Preposições_sem,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sobre,601.0,br,chrome,youtube,categoria_Preposições_sobre,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,sobre bitcoin hoje,600.0,br,chrome,youtube,categoria_Preposições_sobre,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,aula sobre bitcoin,562.0,br,chrome,youtube,categoria_Preposições_sobre,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,tudo sobre bitcoin e criptomoedas,561.0,br,chrome,youtube,categoria_Preposições_sobre,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,tudo sobre bitcoin 2025,560.0,br,chrome,youtube,categoria_Preposições_sobre,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,desenho sobre bitcoin,559.0,br,chrome,youtube,categoria_Preposições_sobre,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,curso sobre bitcoin,558.0,br,chrome,youtube,categoria_Preposições_sobre,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,imposto sobre bitcoin,557.0,br,chrome,youtube,categoria_Preposições_sobre,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,notícias sobre bitcoin hoje,556.0,br,chrome,youtube,categoria_Preposições_sobre,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,explicação sobre bitcoin,555.0,br,chrome,youtube,categoria_Preposições_sobre,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,animação sobre bitcoin,554.0,br,chrome,youtube,categoria_Preposições_sobre,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,trezoitão sobre bitcoin,553.0,br,chrome,youtube,categoria_Preposições_sobre,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,rubão sobre bitcoin,552.0,br,chrome,youtube,categoria_Preposições_sobre,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,trump sobre bitcoin,551.0,br,chrome,youtube,categoria_Preposições_sobre,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,debate sobre bitcoin,550.0,br,chrome,youtube,categoria_Preposições_sobre,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin conta,601.0,br,chrome,youtube,categoria_Preposições_contra,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin pro contra,600.0,br,chrome,youtube,categoria_Preposições_contra,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin pro und contra,558.0,br,chrome,youtube,categoria_Preposições_contra,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,como criar conta bitcoin,557.0,br,chrome,youtube,categoria_Preposições_contra,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,como abrir conta bitcoin,556.0,br,chrome,youtube,categoria_Preposições_contra,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,como recuperar conta bitcoin,555.0,br,chrome,youtube,categoria_Preposições_contra,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,conta mercado bitcoin,554.0,br,chrome,youtube,categoria_Preposições_contra,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,como criar conta bitcoin angola,553.0,br,chrome,youtube,categoria_Preposições_contra,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoins,552.0,br,chrome,youtube,categoria_Preposições_contra,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin é confiável,551.0,br,chrome,youtube,categoria_Preposições_contra,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoins hoje,550.0,br,chrome,youtube,categoria_Preposições_contra,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ate 2030,601.0,br,chrome,youtube,categoria_Preposições_até,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ate onde vai,600.0,br,chrome,youtube,categoria_Preposições_até,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vai cair ate quanto,555.0,br,chrome,youtube,categoria_Preposições_até,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoins,554.0,br,chrome,youtube,categoria_Preposições_até,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin atualmente,553.0,br,chrome,youtube,categoria_Preposições_até,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoins hoje,552.0,br,chrome,youtube,categoria_Preposições_até,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin em alta,551.0,br,chrome,youtube,categoria_Preposições_até,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin em portugues,550.0,br,chrome,youtube,categoria_Preposições_até,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs faria limer,1250.0,br,chrome,youtube,categoria_Comparações_vs,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs ethereum,1050.0,br,chrome,youtube,categoria_Comparações_vs,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs ações,900.0,br,chrome,youtube,categoria_Comparações_vs,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs ouro,601.0,br,chrome,youtube,categoria_Comparações_vs,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs monero,600.0,br,chrome,youtube,categoria_Comparações_vs,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs faria limers,559.0,br,chrome,youtube,categoria_Comparações_vs,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs faria,558.0,br,chrome,youtube,categoria_Comparações_vs,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs bitcoin cash,557.0,br,chrome,youtube,categoria_Comparações_vs,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin e drex,556.0,br,chrome,youtube,categoria_Comparações_vs,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs fiat,555.0,br,chrome,youtube,categoria_Comparações_vs,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs xrp,554.0,br,chrome,youtube,categoria_Comparações_vs,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs gold,553.0,br,chrome,youtube,categoria_Comparações_vs,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs shitcoin,552.0,br,chrome,youtube,categoria_Comparações_vs,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs altcoin,551.0,br,chrome,youtube,categoria_Comparações_vs,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs etf bitcoin,550.0,br,chrome,youtube,categoria_Comparações_vs,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin melhor que dolar,601.0,br,chrome,youtube,categoria_Comparações_melhor que,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,melhor que bitcoin,600.0,br,chrome,youtube,categoria_Comparações_melhor que,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou ethereum,1251.0,br,chrome,youtube,categoria_Comparações_ou,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou ações,1250.0,br,chrome,youtube,categoria_Comparações_ou,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou etf de bitcoin,950.0,br,chrome,youtube,categoria_Comparações_ou,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou fundos imobiliarios,602.0,br,chrome,youtube,categoria_Comparações_ou,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou criptomoedas,601.0,br,chrome,youtube,categoria_Comparações_ou,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou ouro,600.0,br,chrome,youtube,categoria_Comparações_ou,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou renda fixa,558.0,br,chrome,youtube,categoria_Comparações_ou,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou dolar,557.0,br,chrome,youtube,categoria_Comparações_ou,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou ethereum qual o melhor,556.0,br,chrome,youtube,categoria_Comparações_ou,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou cdb,555.0,br,chrome,youtube,categoria_Comparações_ou,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou bolsa de valores,554.0,br,chrome,youtube,categoria_Comparações_ou,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou nada,553.0,br,chrome,youtube,categoria_Comparações_ou,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou ethereum 2025,552.0,br,chrome,youtube,categoria_Comparações_ou,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou solana,551.0,br,chrome,youtube,categoria_Comparações_ou,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou altcoin,550.0,br,chrome,youtube,categoria_Comparações_ou,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin e liberdade,1201.0,br,chrome,youtube,categoria_Comparações_e,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin e ethereum,1200.0,br,chrome,youtube,categoria_Comparações_e,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin e criptomoedas,901.0,br,chrome,youtube,categoria_Comparações_e,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin e os pobres,900.0,br,chrome,youtube,categoria_Comparações_e,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin e blockchain,850.0,br,chrome,youtube,categoria_Comparações_e,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin e altcoins,650.0,br,chrome,youtube,categoria_Comparações_e,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin e guerra,601.0,br,chrome,youtube,categoria_Comparações_e,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin e ethereum 2025,600.0,br,chrome,youtube,categoria_Comparações_e,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin e imposto de renda,556.0,br,chrome,youtube,categoria_Comparações_e,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin é seguro,555.0,br,chrome,youtube,categoria_Comparações_e,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin e agora,554.0,br,chrome,youtube,categoria_Comparações_e,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin é furada,553.0,br,chrome,youtube,categoria_Comparações_e,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin e cripto,552.0,br,chrome,youtube,categoria_Comparações_e,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin em monero,551.0,br,chrome,youtube,categoria_Comparações_e,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin e criptomoedas como funciona,550.0,br,chrome,youtube,categoria_Comparações_e,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Trends,top,bitcoin,bitcoin hoje,,,,web,,2025-12-11 21:07:47,100.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,dolar,,,,web,,2025-12-11 21:07:47,49.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,bitcoin dolar,,,,web,,2025-12-11 21:07:47,48.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,bitcoin dólar,,,,web,,2025-12-11 21:07:47,34.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,dólar,,,,web,,2025-12-11 21:07:47,34.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,bitcoin usd,,,,web,,2025-12-11 21:07:47,20.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,dólar hoje,,,,web,,2025-12-11 21:07:47,19.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,bitcoin dólar hoje,,,,web,,2025-12-11 21:07:47,19.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,bitcoin valor,,,,web,,2025-12-11 21:07:47,18.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,bitcoin dolar hoje,,,,web,,2025-12-11 21:07:47,16.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,dolar hoje,,,,web,,2025-12-11 21:07:47,16.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,bitcoin real,,,,web,,2025-12-11 21:07:47,15.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,bitcoin cotação,,,,web,,2025-12-11 21:07:47,12.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,bitcoin usd hoje,,,,web,,2025-12-11 21:07:47,10.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,ethereum,,,,web,,2025-12-11 21:07:47,9.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,bitcoin em dolar,,,,web,,2025-12-11 21:07:47,8.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,bitcoin agora,,,,web,,2025-12-11 21:07:47,7.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,valor do bitcoin,,,,web,,2025-12-11 21:07:47,7.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,bitcoin real hoje,,,,web,,2025-12-11 21:07:47,7.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,bitcoin preço,,,,web,,2025-12-11 21:07:47,7.0,,,,,,,,,,,,,
Google Trends,rising,bitcoin,gladson bitcoin,,,,web,,2025-12-11 21:07:47,650.0,,,,,,,,,,,,,
Google Trends,rising,bitcoin,fed,,,,web,,2025-12-11 21:07:47,200.0,,,,,,,,,,,,,
Google Trends,rising,bitcoin,ibovespa hoje,,,,web,,2025-12-11 21:07:47,50.0,,,,,,,,,,,,,
Google Trends,rising,bitcoin,grafico bitcoin agora,,,,web,,2025-12-11 21:07:47,50.0,,,,,,,,,,,,,
Google Trends,rising,bitcoin,valor de 1 bitcoin em real,,,,web,,2025-12-11 21:07:47,50.0,,,,,,,,,,,,,
Google Trends,rising,bitcoin,bitcoin hoje dólar gráfico,,,,web,,2025-12-11 21:07:47,40.0,,,,,,,,,,,,,
Google Trends,rising,bitcoin,ibovespa,,,,web,,2025-12-11 21:07:47,40.0,,,,,,,,,,,,,
Google Trends,regioes,bitcoin,Roraima,,,,web,,2025-12-11 21:07:47,100.0,,,,,,,,,,,,,
Google Trends,regioes,bitcoin,Pará,,,,web,,2025-12-11 21:07:47,98.0,,,,,,,,,,,,,
Google Trends,regioes,bitcoin,Santa Catarina,,,,web,,2025-12-11 21:07:47,96.0,,,,,,,,,,,,,
Google Trends,regioes,bitcoin,Distrito Federal,,,,web,,2025-12-11 21:07:47,95.0,,,,,,,,,,,,,
Google Trends,regioes,bitcoin,Acre,,,,web,,2025-12-11 21:07:47,93.0,,,,,,,,,,,,,
Google Trends,regioes,bitcoin,Espírito Santo,,,,web,,2025-12-11 21:07:47,88.0,,,,,,,,,,,,,
Google Trends,regioes,bitcoin,Mato Grosso,,,,web,,2025-12-11 21:07:47,87.0,,,,,,,,,,,,,
Google Trends,regioes,bitcoin,Rio Grande do Sul,,,,web,,2025-12-11 21:07:47,86.0,,,,,,,,,,,,,
Google Trends,regioes,bitcoin,São Paulo,,,,web,,2025-12-11 21:07:47,84.0,,,,,,,,,,,,,
Google Trends,regioes,bitcoin,Paraná,,,,web,,2025-12-11 21:07:47,83.0,,,,,,,,,,,,,
Google Trends,regioes,bitcoin,Tocantins,,,,web,,2025-12-11 21:07:47,83.0,,,,,,,,,,,,,
Google Trends,regioes,bitcoin,Amazonas,,,,web,,2025-12-11 21:07:47,83.0,,,,,,,,,,,,,
Google Trends,regioes,bitcoin,Mato Grosso do Sul,,,,web,,2025-12-11 21:07:47,82.0,,,,,,,,,,,,,
Google Trends,regioes,bitcoin,Rio de Janeiro,,,,web,,2025-12-11 21:07:47,80.0,,,,,,,,,,,,,
Google Trends,regioes,bitcoin,Rondônia,,,,web,,2025-12-11 21:07:47,77.0,,,,,,,,,,,,,
Google Trends,regioes,bitcoin,Rio Grande do Norte,,,,web,,2025-12-11 21:07:47,76.0,,,,,,,,,,,,,
Google Trends,regioes,bitcoin,Ceará,,,,web,,2025-12-11 21:07:47,75.0,,,,,,,,,,,,,
Google Trends,regioes,bitcoin,Goiás,,,,web,,2025-12-11 21:07:47,74.0,,,,,,,,,,,,,
Google Trends,regioes,bitcoin,Minas Gerais,,,,web,,2025-12-11 21:07:47,74.0,,,,,,,,,,,,,
Google Trends,regioes,bitcoin,Amapá,,,,web,,2025-12-11 21:07:47,67.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,bitcoin hoje,,,,youtube,,2025-12-11 21:07:47,100.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,comprar bitcoin,,,,youtube,,2025-12-11 21:07:47,86.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,bitcoin ao vivo,,,,youtube,,2025-12-11 21:07:47,60.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,como comprar bitcoin,,,,youtube,,2025-12-11 21:07:47,47.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,minerar bitcoin,,,,youtube,,2025-12-11 21:07:47,35.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,bitcoin live,,,,youtube,,2025-12-11 21:07:47,31.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,mercado bitcoin,,,,youtube,,2025-12-11 21:07:47,29.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,binance,,,,youtube,,2025-12-11 21:07:47,24.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,analise bitcoin,,,,youtube,,2025-12-11 21:07:47,22.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,como funciona bitcoin,,,,youtube,,2025-12-11 21:07:47,22.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,carteira bitcoin,,,,youtube,,2025-12-11 21:07:47,18.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,investir em bitcoin,,,,youtube,,2025-12-11 21:07:47,16.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,bitcoin 2025,,,,youtube,,2025-12-11 21:07:47,16.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,criptomoedas,,,,youtube,,2025-12-11 21:07:47,15.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,como minerar bitcoin,,,,youtube,,2025-12-11 21:07:47,14.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,mineração,,,,youtube,,2025-12-11 21:07:47,12.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,bitcoin hoje ao vivo,,,,youtube,,2025-12-11 21:07:47,11.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,bitcoin 2026,,,,youtube,,2025-12-11 21:07:47,10.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,como investir em bitcoin,,,,youtube,,2025-12-11 21:07:47,10.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,comprar bitcoin binance,,,,youtube,,2025-12-11 21:07:47,10.0,,,,,,,,,,,,,
Google Trends,rising,bitcoin,gladson bitcoin,,,,youtube,,2025-12-11 21:07:47,6100.0,,,,,,,,,,,,,
Google Trends,rising,bitcoin,bitcoin france,,,,youtube,,2025-12-11 21:07:47,250.0,,,,,,,,,,,,,
Google Trends,rising,bitcoin,bitcoinheiros,,,,youtube,,2025-12-11 21:07:47,200.0,,,,,,,,,,,,,
Google Trends,rising,bitcoin,como comprar bitcoin sem corretora,,,,youtube,,2025-12-11 21:07:47,150.0,,,,,,,,,,,,,
Google Trends,rising,bitcoin,forgot bitcoin password,,,,youtube,,2025-12-11 21:07:47,140.0,,,,,,,,,,,,,
Google Trends,rising,bitcoin,bitcoin autocustódia,,,,youtube,,2025-12-11 21:07:47,140.0,,,,,,,,,,,,,
Google Trends,rising,bitcoin,bitcoin 2026,,,,youtube,,2025-12-11 21:07:47,130.0,,,,,,,,,,,,,
Google Trends,rising,bitcoin,0.1 bitcoin,,,,youtube,,2025-12-11 21:07:47,120.0,,,,,,,,,,,,,
Google Trends,rising,bitcoin,historia do bitcoin,,,,youtube,,2025-12-11 21:07:47,100.0,,,,,,,,,,,,,
Google Trends,rising,bitcoin,bitcoin price prediction,,,,youtube,,2025-12-11 21:07:47,70.0,,,,,,,,,,,,,
Google Trends,rising,bitcoin,mineracao criptomoeda,,,,youtube,,2025-12-11 21:07:47,60.0,,,,,,,,,,,,,
Google Trends,rising,bitcoin,bitcoin red pill,,,,youtube,,2025-12-11 21:07:47,60.0,,,,,,,,,,,,,
Google Trends,rising,bitcoin,bitcoin cash,,,,youtube,,2025-12-11 21:07:47,60.0,,,,,,,,,,,,,
Google Trends,rising,bitcoin,como vender bitcoin na binance,,,,youtube,,2025-12-11 21:07:47,60.0,,,,,,,,,,,,,
Google Trends,rising,bitcoin,vale a pena investir em bitcoin,,,,youtube,,2025-12-11 21:07:47,50.0,,,,,,,,,,,,,
Google Trends,rising,bitcoin,bitcoin noticias,,,,youtube,,2025-12-11 21:07:47,50.0,,,,,,,,,,,,,
Google Trends,regioes,bitcoin,Santa Catarina,,,,youtube,,2025-12-11 21:07:47,100.0,,,,,,,,,,,,,
Google Trends,regioes,bitcoin,Distrito Federal,,,,youtube,,2025-12-11 21:07:47,92.0,,,,,,,,,,,,,
Google Trends,regioes,bitcoin,São Paulo,,,,youtube,,2025-12-11 21:07:47,86.0,,,,,,,,,,,,,
Google Trends,regioes,bitcoin,Mato Grosso do Sul,,,,youtube,,2025-12-11 21:07:47,82.0,,,,,,,,,,,,,
Google Trends,regioes,bitcoin,Espírito Santo,,,,youtube,,2025-12-11 21:07:47,81.0,,,,,,,,,,,,,
Google Trends,regioes,bitcoin,Rio de Janeiro,,,,youtube,,2025-12-11 21:07:47,77.0,,,,,,,,,,,,,
Google Trends,regioes,bitcoin,Paraná,,,,youtube,,2025-12-11 21:07:47,76.0,,,,,,,,,,,,,
Google Trends,regioes,bitcoin,Rio Grande do Sul,,,,youtube,,2025-12-11 21:07:47,75.0,,,,,,,,,,,,,
Google Trends,regioes,bitcoin,Minas Gerais,,,,youtube,,2025-12-11 21:07:47,73.0,,,,,,,,,,,,,
Google Trends,regioes,bitcoin,Goiás,,,,youtube,,2025-12-11 21:07:47,70.0,,,,,,,,,,,,,
Google Trends,regioes,bitcoin,Rondônia,,,,youtube,,2025-12-11 21:07:47,62.0,,,,,,,,,,,,,
Google Trends,regioes,bitcoin,Sergipe,,,,youtube,,2025-12-11 21:07:47,56.0,,,,,,,,,,,,,
Google Trends,regioes,bitcoin,Acre,,,,youtube,,2025-12-11 21:07:47,56.0,,,,,,,,,,,,,
Google Trends,regioes,bitcoin,Mato Grosso,,,,youtube,,2025-12-11 21:07:47,56.0,,,,,,,,,,,,,
Google Trends,regioes,bitcoin,Bahia,,,,youtube,,2025-12-11 21:07:47,56.0,,,,,,,,,,,,,
Google Trends,regioes,bitcoin,Pernambuco,,,,youtube,,2025-12-11 21:07:47,52.0,,,,,,,,,,,,,
Google Trends,regioes,bitcoin,Rio Grande do Norte,,,,youtube,,2025-12-11 21:07:47,51.0,,,,,,,,,,,,,
Google Trends,regioes,bitcoin,Paraíba,,,,youtube,,2025-12-11 21:07:47,48.0,,,,,,,,,,,,,
Google Trends,regioes,bitcoin,Ceará,,,,youtube,,2025-12-11 21:07:47,47.0,,,,,,,,,,,,,
Google Trends,regioes,bitcoin,Maranhão,,,,youtube,,2025-12-11 21:07:47,46.0,,,,,,,,,,,,,
SERP,resultado_busca,bitcoin,Bitcoin - Wikipedia,,,,,,2025-12-11 21:07:47,,https://en.wikipedia.org/wiki/Bitcoin,duckduckgo,1.0,,,,,,,,,,
SERP,resultado_busca,bitcoin,Bitcoin - Open source P2P money,,,,,,2025-12-11 21:07:47,,https://bitcoin.org/en/,duckduckgo,2.0,,,,,,,,,,
SERP,resultado_busca,bitcoin,"Bitcoin Price Watch: Intraday Momentum Builds, but Will It Break...",,,,,,2025-12-11 21:07:47,,https://news.bitcoin.com/bitcoin-price-watch-intraday-momentum-builds-but-will-it-break-112k/,duckduckgo,3.0,,,,,,,,,,
SERP,resultado_busca,bitcoin,Google News - Bitcoin analyst - Overview,,,,,,2025-12-11 21:07:47,,https://news.google.com/stories/CAAqNggKIjBDQklTSGpvSmMzUnZjbmt0TXpZd1NoRUtEd2oydTVPS0VCSHZYc0VEM3g5N2NDZ0FQAQ?hl=en-IN&gl=IN&ceid=IN:en,duckduckgo,4.0,,,,,,,,,,
SERP,resultado_busca,bitcoin,"Bitcoin hits a fresh all-time high above $120,000",,,,,,2025-12-11 21:07:47,,https://www.aol.com/bitcoin-hits-fresh-time-high-042029689.html,duckduckgo,5.0,,,,,,,,,,
SERP,resultado_busca,bitcoin,"CoinDesk: Bitcoin , Ethereum, XRP, Crypto News and Price Data",,,,,,2025-12-11 21:07:47,,https://www.coindesk.com/,duckduckgo,6.0,,,,,,,,,,
SERP,resultado_busca,bitcoin,"Bitcoin Hits 3-Week High At $94,625 Amid Sentiment Shift",,,,,,2025-12-11 21:07:47,,https://cointelegraph.com/news/bitcoin-much-needed-rebound-94k-ahead-fed-meeting,duckduckgo,7.0,,,,,,,,,,
