"fonte","tipo","termo","conteudo","relevancia","regiao","cliente","fonte_busca","categoria","data_coleta","url","buscador","posicao","descricao","canal","channelId","channelUrl","video_id","views","likes","dislikes","favorites","commentCount","duration","dimension","definition","caption","licensedContent","contentRating","projection","thumbnail_default","thumbnail_medium","thumbnail_high","thumbnail_standard","thumbnail_maxres","publicado_em","tags","categoryId","defaultLanguage","defaultAudioLanguage","liveBroadcastContent","topicIds","topicCategories","recordingDate","locationDescription","actualStartTime","actualEndTime","scheduledStartTime","scheduledEndTime","concurrentViewers","activeLiveChatId","uploadStatus","privacyStatus","license","embeddable","publicStatsViewable","madeForKids","autor","autorId","autorUrl","replyCount","totalReplyCount","canReply","isPublic","video_titulo","atualizado_em","replies_count","desenvolvedor","rating","ratings_count","reviews_count","installs","price","currency","genre","contentRatingDescription","familyGenre","familyGenreId","icon","headerImage","screenshots","video","videoImage","descriptionHTML","developerId","developerEmail","developerWebsite","developerAddress","privacyPolicy","histogram","offersIAP","adSupported","recentChanges","permissions","whatsNew","released","app_id","version","updated","releaseNotes","currentVersionReleaseDate","screenshotUrls","ipadScreenshotUrls","appletvScreenshotUrls","artistId","languageCodesISO2A","privacyPolicyUrl","inAppPurchases","subscriptionInfo","title","app","thumbsUpCount","userId","date","replyContent","repliedAt"
"Google Suggest","sugestao","cripto","crypto vs traditional finance","555.0","br","chrome","youtube","categoria_Comparações_vs","2025-12-12 05:16:04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Google Suggest","sugestao","cripto","forex ou cripto","601.0","br","chrome","youtube","categoria_Comparações_ou","2025-12-12 05:16:04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Google Suggest","sugestao","cripto","cripto e pix","600.0","br","chrome","youtube","categoria_Comparações_e","2025-12-12 05:16:04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Google Suggest","sugestao","cripto","cripto e imposto de renda","561.0","br","chrome","youtube","categoria_Comparações_e","2025-12-12 05:16:04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Google Suggest","sugestao","cripto","cripto e guerra","560.0","br","chrome","youtube","categoria_Comparações_e","2025-12-12 05:16:04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Google Suggest","sugestao","cripto","cripto e cripto","559.0","br","chrome","youtube","categoria_Comparações_e","2025-12-12 05:16:04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Google Suggest","sugestao","cripto","cripto e ia","557.0","br","chrome","youtube","categoria_Comparações_e","2025-12-12 05:16:04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Google Suggest","sugestao","cripto","cripto barata e promissora","556.0","br","chrome","youtube","categoria_Comparações_e","2025-12-12 05:16:04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SERP","resultado_busca","cripto","Regulação Cripto: o que muda com as novas normas do Banco ...","","","","","","2025-12-12 05:16:04","https://www.insper.edu.br/pt/eventos/2025/12/regulacao-cripto-o-que-muda-com-as-novas-normas-do-banco-central","google","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SERP","resultado_busca","cripto","CRIPTO CONFORME: Receita Federal avança em ação de ...","","","","","","2025-12-12 05:16:04","https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2024/agosto/cripto-conforme-receita-federal-avanca-em-acao-de-conformidade-de-exchanges-de-criptoativos","google","2.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SERP","resultado_busca","cripto","Criptomoedas | Nubank","","","","","","2025-12-12 05:16:04","https://nubank.com.br/nu/nubank-criptomoeda","google","3.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SERP","resultado_busca","cripto","Esmalte Cripto Rosa Risqué Cremoso | Loja Coty - Coty Mobile","","","","","","2025-12-12 05:16:04","https://www.lojacoty.com.br/esmalte-risque-nosso-metaverso-rosa-cremoso-cripto-rosa-8ml/p","google","4.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SERP","resultado_busca","cripto","Fundos de cripto ganham novas regras de governança e diligência ...","","","","","","2025-12-12 05:16:04","https://www.anbima.com.br/pt_br/noticias/fundos-de-cripto-ganham-novas-regras-de-governanca-e-diligencia.htm","google","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SERP","resultado_busca","cripto","Detalhe do Fundo: Empiricus Cripto 20 Prev FIM","","","","","","2025-12-12 05:16:04","https://investimentos.btgpactual.com/previdencia-privada/empiricus-cripto-20-prev-fim","google","6.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SERP","resultado_busca","cripto","‎App Cripto-Cruzadas – App Store","","","","","","2025-12-12 05:16:04","https://apps.apple.com/br/app/cripto-cruzadas/id1137372438","google","7.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SERP","resultado_busca","cripto","Banco Central regulamenta 'cripto' com regras mais duras para ...","","","","","","2025-12-12 05:16:04","https://valor.globo.com/financas/criptomoedas/noticia/2025/11/11/banco-central-regulamenta-cripto-com-regras-mais-duras-para-empresas-pequenas.ghtml","google","8.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SERP","resultado_busca","cripto","Mercado Bitcoin: Sua plataforma de investimentos digitais","","","","","","2025-12-12 05:16:04","https://www.mercadobitcoin.com.br/","google","9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SERP","resultado_busca","cripto","ETF de Cripto | B3","","","","","","2025-12-12 05:16:04","https://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/etf/renda-variavel/etf-de-cripto/","google","10.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SERP","resultado_busca","cripto","Sua plataforma de investimentos digitais | Mercado Bitcoin","","","","","","2025-12-12 05:16:04","https://www.mercadobitcoin.com.br/","brave","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SERP","resultado_busca","cripto","Preços, Gráficos e Capitalização de Mercado das Criptomoedas | CoinMarketCap","","","","","","2025-12-12 05:16:04","https://coinmarketcap.com/pt-br/","brave","2.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SERP","resultado_busca","cripto","Todas as Criptomoedas: Lista de nomes - Investing.com","","","","","","2025-12-12 05:16:04","https://br.investing.com/crypto/currencies","brave","3.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SERP","resultado_busca","cripto","Criptomoedas","","","","","","2025-12-12 05:16:04","https://nubank.com.br/nu/nubank-criptomoeda","brave","4.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SERP","resultado_busca","cripto","Bitcoin hoje: cripto sobe 8% e ensaia recuperação de volta ao nível de US$ 90 mil","","","","","","2025-12-12 05:16:04","https://www.infomoney.com.br/mercados/bitcoin-hoje-cripto-sobe-8-e-ensaia-recuperacao-de-volta-ao-nivel-de-us-90-mil/","brave","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SERP","resultado_busca","cripto","Bitcoin hoje: cripto cai ao menor nível desde abril com piora no sentimento de risco","","","","","","2025-12-12 05:16:04","https://www.infomoney.com.br/mercados/bitcoin-hoje-cripto-cai-ao-menor-nivel-desde-abril-com-piora-no-sentimento-de-risco/","brave","6.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SERP","resultado_busca","cripto","O que é cripto? Conheça o mundo dos criptoativos - íon Itaú","","","","","","2025-12-12 05:16:04","https://www.ion.itau/news/o-que-e-cripto-criptoativos/","brave","7.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SERP","resultado_busca","cripto","Bitcoin e criptomoedas começam dezembro em queda | InvestNews","","","","","","2025-12-12 05:16:04","https://investnews.com.br/investimentos/bitcoin-e-criptomoedas-comecam-dezembro-em-queda-entenda-os-motivos/","brave","8.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SERP","resultado_busca","cripto","Notícias sobre Criptomoedas | Exame","","","","","","2025-12-12 05:16:04","https://exame.com/noticias-sobre/Criptomoedas/1/","brave","9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SERP","resultado_busca","cripto","Por que o bitcoin cai mesmo após o fim do shutdown?","","","","","","2025-12-12 05:16:04","https://investnews.com.br/investimentos/por-que-o-bitcoin-cai-apos-fim-do-shutdown/","brave","10.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SERP","resultado_busca","cripto","Не грузит фото, где открыть ссылку на Gekkko, что делать?","","","","","","2025-12-12 05:16:04","https://www.bolshoyvopros.ru/questions/4637823-ne-gruzit-foto-gde-otkryt-ssylku-na-gekkko-chto-delat.html","bing","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","video","cripto","URGENTE: FED FAZ ANÚNCIO BILIONÁRIO! CRIPTOMOEDAS VÃO EXPLODIR?","","","","","","2025-12-12 05:16:04","https://www.youtube.com/watch?v=RxfthobSZb4","","","FAÇA PARTE DA COMUNIDADE MILIONÁRIOS VIP Milionários (Telegram): https://t.me/+_7Xcg0ZLxzwwZjAx Instagram ...","Milionários com Cripto","UCrwzOdGS44WtOqNBVLxHaSQ","https://www.youtube.com/channel/UCrwzOdGS44WtOqNBVLxHaSQ","RxfthobSZb4","2402.0","309.0","0.0","0.0","25.0","PT16M21S","2d","hd","false","True","{}","rectangular","https://i.ytimg.com/vi/RxfthobSZb4/default.jpg","https://i.ytimg.com/vi/RxfthobSZb4/mqdefault.jpg","https://i.ytimg.com/vi/RxfthobSZb4/hqdefault.jpg","https://i.ytimg.com/vi/RxfthobSZb4/sddefault.jpg","https://i.ytimg.com/vi/RxfthobSZb4/maxresdefault.jpg","2025-12-11T23:03:54Z","#criptomoedas, #cripto, #altcoins, #altcoin, #bitcoin, #ethereum, #blockchain, #criptomoedabrasil, #criptomoedasinvestimento, #investimentocrypto, criptoativos, #criptomoedaspromissoras2025, #criptomoedas2025, #altcoinseason, #altcoins2025, #cryptoairdrop, criptomoedas para iniciantes, criptomoedas trump, #bitcoinhoje, #mercadocripto, memecoins 2025, memecoins que vao explodir, #topcriptomoedas, #memecoin, #binance, #criptonews, melhores criptomoedas, ethereum price prediction, bitcoin, ethereum, cryptocurrency","24","pt-BR","pt-BR","none","","https://en.wikipedia.org/wiki/Society","","","","","","","","","processed","public","youtube","True","True","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","video","cripto","ISSO CHOCOU O MERCADO: FED ALIVIA JUROS, MAS CRIPTOS DESPENCAM!","","","","","","2025-12-12 05:16:04","https://www.youtube.com/watch?v=wTGU37byyVs","","","FAÇA PARTE DA COMUNIDADE MILIONÁRIOS VIP Milionários (Telegram): https://t.me/+_7Xcg0ZLxzwwZjAx Instagram ...","Milionários com Cripto","UCrwzOdGS44WtOqNBVLxHaSQ","https://www.youtube.com/channel/UCrwzOdGS44WtOqNBVLxHaSQ","wTGU37byyVs","2026.0","279.0","0.0","0.0","28.0","PT9M5S","2d","hd","false","True","{}","rectangular","https://i.ytimg.com/vi/wTGU37byyVs/default.jpg","https://i.ytimg.com/vi/wTGU37byyVs/mqdefault.jpg","https://i.ytimg.com/vi/wTGU37byyVs/hqdefault.jpg","https://i.ytimg.com/vi/wTGU37byyVs/sddefault.jpg","https://i.ytimg.com/vi/wTGU37byyVs/maxresdefault.jpg","2025-12-11T12:00:06Z","#criptomoedas, #cripto, #altcoins, #altcoin, #bitcoin, #ethereum, #blockchain, #criptomoedabrasil, #criptomoedasinvestimento, #investimentocrypto, criptoativos, #criptomoedaspromissoras2025, #criptomoedas2025, #altcoinseason, #altcoins2025, #cryptoairdrop, criptomoedas para iniciantes, criptomoedas trump, #bitcoinhoje, #mercadocripto, memecoins 2025, memecoins que vao explodir, #topcriptomoedas, #memecoin, #binance, #criptonews, melhores criptomoedas, ethereum price prediction, bitcoin, ethereum, cryptocurrency","24","pt-BR","pt-BR","none","","https://en.wikipedia.org/wiki/Society","2025-12-11T00:00:00Z","","2025-12-11T12:00:06Z","2025-12-11T12:10:10Z","2025-12-11T12:00:00Z","","","","processed","public","youtube","True","True","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","video","cripto","OS PRÓXIMOS MESES DE CRIPTO","","","","","","2025-12-12 05:16:04","https://www.youtube.com/watch?v=ycsQnvzTPH0","","","Os próximos meses do mercado cripto. Me chame para entrar na Black Friday https://rebrand.ly/black-friday-bearlz Já deixe ...","Gabriel Bearlz","UCIAQ3_P3kwt2hld-dwyw6aw","https://www.youtube.com/channel/UCIAQ3_P3kwt2hld-dwyw6aw","ycsQnvzTPH0","1223.0","152.0","0.0","0.0","65.0","PT26M41S","2d","hd","false","True","{}","rectangular","https://i.ytimg.com/vi/ycsQnvzTPH0/default.jpg","https://i.ytimg.com/vi/ycsQnvzTPH0/mqdefault.jpg","https://i.ytimg.com/vi/ycsQnvzTPH0/hqdefault.jpg","https://i.ytimg.com/vi/ycsQnvzTPH0/sddefault.jpg","https://i.ytimg.com/vi/ycsQnvzTPH0/maxresdefault.jpg","2025-12-11T22:26:55Z","","27","pt-PT","pt-PT","none","","","","","","","","","","","processed","public","youtube","True","True","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","video","cripto","BITCOIN VAI SUBIR PÓS CORTE DE JUROS AMERICANO??","","","","","","2025-12-12 05:16:04","https://www.youtube.com/watch?v=fi85Cjczxfo","","","+ Conteúdo Gratuito toda semana no seu e-mail: ...","Investidor 4.20","UC8oofAsuieQv3imZGvaUDOQ","https://www.youtube.com/channel/UC8oofAsuieQv3imZGvaUDOQ","fi85Cjczxfo","30475.0","3603.0","0.0","0.0","176.0","PT27M13S","2d","hd","false","False","{}","rectangular","https://i.ytimg.com/vi/fi85Cjczxfo/default.jpg","https://i.ytimg.com/vi/fi85Cjczxfo/mqdefault.jpg","https://i.ytimg.com/vi/fi85Cjczxfo/hqdefault.jpg","https://i.ytimg.com/vi/fi85Cjczxfo/sddefault.jpg","https://i.ytimg.com/vi/fi85Cjczxfo/maxresdefault.jpg","2025-12-08T20:00:44Z","bitcoin, criptomoeda, investidor4.20, lucas amendola, ethereum, cripto, melhores criptomoedas, mercado cripto, investidor 4.20, como investir em criptomoedas, Lucas amendola, narrativa cripto, cripto mercado, criptomoedas para ficar rico, analisar criptomoeadas, investir criptomoedas, ganhar dinheiro, analisar bitcoin, comprar bitcoin, investir em bitcoin, investir em criptomoedas, noticias cripto, cripto noticias, investidor 420, defi, criptomoedas 2025, bearmarket, bear","24","pt-PT","pt-PT","none","","https://en.wikipedia.org/wiki/Society","","","","","","","","","processed","public","youtube","True","True","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","video","cripto","QUAIS AS MELHORES CRIPTOMOEDAS PARA COMEÇAR A INVESTIR? - PRIMO POBRE #investimentos #criptomoedas","","","","","","2025-12-12 05:16:04","https://www.youtube.com/watch?v=Scojw2us9jQ","","","Primo Pobre fala sobre as melhores criptomoedas para começar no mundo cripto. #criptomoedas #bitcoin #investimentos ...","Segredos de Valor","UCDIZSVAL9dLj2IwQDdgZJiQ","https://www.youtube.com/channel/UCDIZSVAL9dLj2IwQDdgZJiQ","Scojw2us9jQ","169824.0","4998.0","0.0","0.0","30.0","PT47S","2d","hd","false","False","{}","rectangular","https://i.ytimg.com/vi/Scojw2us9jQ/default.jpg","https://i.ytimg.com/vi/Scojw2us9jQ/mqdefault.jpg","https://i.ytimg.com/vi/Scojw2us9jQ/hqdefault.jpg","https://i.ytimg.com/vi/Scojw2us9jQ/sddefault.jpg","https://i.ytimg.com/vi/Scojw2us9jQ/maxresdefault.jpg","2025-01-06T23:14:21Z","","22","pt-PT","pt-PT","none","","","","","","","","","","","processed","public","youtube","True","True","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","video","cripto","🚨 &quot;Comprei Bitcoin em 2010&quot; #bitcoin #btc #criptoativos #cripto #ethereum","","","","","","2025-12-12 05:16:04","https://www.youtube.com/watch?v=81PC3PYSVBA","","","""Comprei Bitcoin em 2010"" #bitcoin #btc #criptoativos #cripto #ethereum.","BlockTrends","UCSAXYj-E9RHN_mW3bviuTCA","https://www.youtube.com/channel/UCSAXYj-E9RHN_mW3bviuTCA","81PC3PYSVBA","3011140.0","164246.0","0.0","0.0","2610.0","PT38S","2d","hd","false","True","{}","rectangular","https://i.ytimg.com/vi/81PC3PYSVBA/default.jpg","https://i.ytimg.com/vi/81PC3PYSVBA/mqdefault.jpg","https://i.ytimg.com/vi/81PC3PYSVBA/hqdefault.jpg","https://i.ytimg.com/vi/81PC3PYSVBA/sddefault.jpg","https://i.ytimg.com/vi/81PC3PYSVBA/maxresdefault.jpg","2024-05-14T22:30:03Z","","27","pt-PT","pt-PT","none","","","","","","","","","","","processed","public","youtube","True","True","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","video","cripto","O Sinal Mais Forte do Ciclo Apareceu e Ninguém Está Falando Disso! - Bitcoin HOJE","","","","","","2025-12-12 05:16:04","https://www.youtube.com/watch?v=ewmZbpda0WY","","","Algo muito grande está prestes a acontecer no mercado cripto… e quase ninguém está percebendo. Enquanto o medo domina e ...","Crypto Minuto - Notícias cripto","UCIUeus6e0aacfauLUrNG1dw","https://www.youtube.com/channel/UCIUeus6e0aacfauLUrNG1dw","ewmZbpda0WY","11200.0","1577.0","0.0","0.0","104.0","PT12M2S","2d","hd","true","True","{}","rectangular","https://i.ytimg.com/vi/ewmZbpda0WY/default.jpg","https://i.ytimg.com/vi/ewmZbpda0WY/mqdefault.jpg","https://i.ytimg.com/vi/ewmZbpda0WY/hqdefault.jpg","https://i.ytimg.com/vi/ewmZbpda0WY/sddefault.jpg","https://i.ytimg.com/vi/ewmZbpda0WY/maxresdefault.jpg","2025-12-09T15:05:06Z","bitcoin, bitcoin hoje, btc price, queda do bitcoin, crypto news, mercado cripto hoje, fed, fomc, fed decision, interest rate cut, jerome powell, ethereum, eth price, etf bitcoin, etf ethereum, crypto etfs, acumulação bitcoin, binance, fear and greed index, stablecoins, usdt, tether, rwa, real world assets, tokenização, plume, ondo, crypto minuto, noticias cripto, preco btc, analise btc, bitcoin 2026, previsão bitcoin, criptomoedas 2026, juros nos EUA, macro economia, fedwatch, powell","27","pt-BR","pt-BR","none","","https://en.wikipedia.org/wiki/Society","","","2025-12-09T15:05:06Z","2025-12-09T15:18:08Z","2025-12-09T15:05:00Z","","","","processed","public","youtube","True","True","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","video","cripto","🚨Como será o fim das criptomoedas, de acordo com Os Simpsons #Bitcoin #Crypto #Simpsons #BTC","","","","","","2025-12-12 05:16:04","https://www.youtube.com/watch?v=u5Rc8Vr8OX4","","","","BlockTrends","UCSAXYj-E9RHN_mW3bviuTCA","https://www.youtube.com/channel/UCSAXYj-E9RHN_mW3bviuTCA","u5Rc8Vr8OX4","1387311.0","77752.0","0.0","0.0","1895.0","PT1M","2d","hd","false","True","{}","rectangular","https://i.ytimg.com/vi/u5Rc8Vr8OX4/default.jpg","https://i.ytimg.com/vi/u5Rc8Vr8OX4/mqdefault.jpg","https://i.ytimg.com/vi/u5Rc8Vr8OX4/hqdefault.jpg","https://i.ytimg.com/vi/u5Rc8Vr8OX4/sddefault.jpg","https://i.ytimg.com/vi/u5Rc8Vr8OX4/maxresdefault.jpg","2024-04-12T14:20:38Z","","27","pt-PT","pt-PT","none","","https://en.wikipedia.org/wiki/Entertainment, https://en.wikipedia.org/wiki/Film","","","","","","","","","processed","public","youtube","True","True","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","video","cripto","Bitcoin vai Acabar! 😱 #ruyter #ruyterpoubel #criptomoedas #cripto #bitcoin","","","","","","2025-12-12 05:16:04","https://www.youtube.com/watch?v=nrXsD5kJYYs","","","Comunidade do Ruyter no Discord: discord.gg/ruyter.","Ruyter","UCNnyOhrUVyr0elJgNWPgLKQ","https://www.youtube.com/channel/UCNnyOhrUVyr0elJgNWPgLKQ","nrXsD5kJYYs","32799.0","635.0","0.0","0.0","49.0","PT34S","2d","hd","false","True","{}","rectangular","https://i.ytimg.com/vi/nrXsD5kJYYs/default.jpg","https://i.ytimg.com/vi/nrXsD5kJYYs/mqdefault.jpg","https://i.ytimg.com/vi/nrXsD5kJYYs/hqdefault.jpg","https://i.ytimg.com/vi/nrXsD5kJYYs/sddefault.jpg","https://i.ytimg.com/vi/nrXsD5kJYYs/maxresdefault.jpg","2025-07-21T21:51:07Z","ruyter, ruyter poubel","22","pt-PT","pt-BR","none","","","","","","","","","","","processed","public","youtube","True","True","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","video","cripto","AS CORRETORAS CRIPTOS NÃO QUEREM QUE VOCÊ DESCUBRA ISSO","","","","","","2025-12-12 05:16:04","https://www.youtube.com/watch?v=hanQS-Ys5lc","","","AS CORRETORAS CRIPTOS NÃO QUEREM QUE VOCÊ DESCUBRA ISSO ABRA SUA CONTA NA OKX     ...","Luiz Fernando","UC-xEWFsiOcmUhcmofRV9Mdg","https://www.youtube.com/channel/UC-xEWFsiOcmUhcmofRV9Mdg","hanQS-Ys5lc","6250.0","505.0","0.0","0.0","58.0","PT18M54S","2d","hd","false","True","{}","rectangular","https://i.ytimg.com/vi/hanQS-Ys5lc/default.jpg","https://i.ytimg.com/vi/hanQS-Ys5lc/mqdefault.jpg","https://i.ytimg.com/vi/hanQS-Ys5lc/hqdefault.jpg","https://i.ytimg.com/vi/hanQS-Ys5lc/sddefault.jpg","https://i.ytimg.com/vi/hanQS-Ys5lc/maxresdefault.jpg","2025-12-09T22:00:49Z","criptomoedas, criptomoedas promissoras, criptomoedas hoje, top criptomoedas, melhor cripto para investir hoje, qual cripto vai explodir, criptomoedas notícias hoje, top 10 criptomoedas, top criptos, criptos que podem explodir, cripto memecoin, cripto, queda criptomoedas hoje, queda cripto, qual cripto comprar, melhores criptomoedas, bitcoin hoje, mercado cripto, memecoins, altcoins, top cripto 2025, cripto para iniciantes, bitcoin, solana, cripto caindo, cartão cripto, okx","27","pt-BR","pt-BR","none","","https://en.wikipedia.org/wiki/Society","","","","","","","","","processed","public","youtube","True","True","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cripto","AVAX, HEDERA, LIDO, ARBITRUM, OPTIMISM","","","","","","2025-12-12 05:16:04","","","","","","","","RxfthobSZb4","","0.0","","","","","","","","","","","","","","","","2025-12-12T02:27:42Z","","","","","","","","","","","","","","","","","","","","","","@JacksonOlivio","UC-hvRbGclAdo-xTfxP2fnYg","http://www.youtube.com/@JacksonOlivio","0.0","0.0","True","True","URGENTE: FED FAZ ANÚNCIO BILIONÁRIO! CRIPTOMOEDAS VÃO EXPLODIR?","2025-12-12T02:27:42Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
