autor,comentario,likes,publicado_em,video_id,video_titulo
@dudagamerblox,Eu posso enviar o bitcoin para um banco ? Como banco do Brasil etc?,0,2025-02-02T15:24:14Z,t8r5rV3mi_k,COMO TRANSFERIR BTC DA BLUEWALLET PARA A BIPA
@akaayoshi,"Fiz uma transferência da electrum para a bipa com uma taxa de 7.3 sats/vB mas mesmo assim ja fazem 7 dias e depois fiz uma com 10 sats/vB para ver se chegava e tbm não foi, ainda não foi validado oq pode ter acontecido?",1,2025-01-19T23:43:34Z,t8r5rV3mi_k,COMO TRANSFERIR BTC DA BLUEWALLET PARA A BIPA
@marluslima7782,"Obrigado pelo ensinamento, me ajudou bastante 👏👏👏👍🙏",0,2025-01-14T06:44:07Z,t8r5rV3mi_k,COMO TRANSFERIR BTC DA BLUEWALLET PARA A BIPA
@jamesbarbosa24,É possível transferir de um celular para uma hard wallet?,0,2025-01-13T22:20:28Z,t8r5rV3mi_k,COMO TRANSFERIR BTC DA BLUEWALLET PARA A BIPA
@m4fiosoff362,Ensina fazendo na Binance,0,2025-01-13T02:41:21Z,t8r5rV3mi_k,COMO TRANSFERIR BTC DA BLUEWALLET PARA A BIPA
@dallasbrk4013,Quanto é essa taxa aí ?,0,2025-01-12T14:58:19Z,t8r5rV3mi_k,COMO TRANSFERIR BTC DA BLUEWALLET PARA A BIPA
@RobertLancelot,Testei aqui e deu certo. Muito obrigado,1,2025-01-05T21:04:05Z,t8r5rV3mi_k,COMO TRANSFERIR BTC DA BLUEWALLET PARA A BIPA
@emersondesouza9866,"Otimos videos!!!
Oque fazer???
Fiz uma transferencia da ELECTRUM para a BIPA ha uns dias, com as taxas minimas e nada da transferência ser concluída.
Olhando na electrum dizia que a transação não estava totalmente assinada, apresente esta transação para a carteira de assinatura.",0,2024-12-31T12:56:43Z,t8r5rV3mi_k,COMO TRANSFERIR BTC DA BLUEWALLET PARA A BIPA
@GabrielNogueira-j5q,"Amigo, entre ela e a exodus, qual você indica mais e por que, e mais um coisa, ouvi falar que a blue vai acabar, é verdade?",0,2024-12-26T01:11:15Z,t8r5rV3mi_k,COMO TRANSFERIR BTC DA BLUEWALLET PARA A BIPA
@Limavalent,como transfiro o saldo que esta em bitcoin no app da bipa para saldo em real?,0,2024-12-22T19:12:19Z,t8r5rV3mi_k,COMO TRANSFERIR BTC DA BLUEWALLET PARA A BIPA
@vitorsaki,"Nss eu transferi da bipa pra blue wallet e perdi uns 15 reais por causa taxa, mas tudo bem é aprendizado",1,2024-12-21T19:34:59Z,t8r5rV3mi_k,COMO TRANSFERIR BTC DA BLUEWALLET PARA A BIPA
@ermersonnobre3773,O governo tem como saber quanto tem na minha blue wallet? Tenho dívidas no banco,0,2024-12-15T11:30:51Z,t8r5rV3mi_k,COMO TRANSFERIR BTC DA BLUEWALLET PARA A BIPA
@ermersonnobre3773,Como fazer da bipa para a blue,0,2024-12-15T01:40:01Z,t8r5rV3mi_k,COMO TRANSFERIR BTC DA BLUEWALLET PARA A BIPA
@eduardopaulixta,"Baixei  a blue wallet, e criei minha carteira com as 12 palavras. Minha pergunta é posso continuar mandando BTC p minha carteira, mesmo sem confiar na blue wallet, caso um dia ela  não funcione mais...??",0,2024-12-04T17:53:54Z,t8r5rV3mi_k,COMO TRANSFERIR BTC DA BLUEWALLET PARA A BIPA
@gilbertomotta1983,"Oii, essa bipa tá horrível, muitos relatos de roubarem o dinheiro e fechar-me a conta, e agora pegaram 2500 reais da minha conta e não deixam eu transferir só dá erro do nada… cuidado amigo",4,2024-12-02T16:39:38Z,t8r5rV3mi_k,COMO TRANSFERIR BTC DA BLUEWALLET PARA A BIPA
@anaclaudiaduarte291,"Como tirar da bipa e mandar para um banco digital por exemplo, via pix , tem como ?",0,2024-11-29T21:14:44Z,t8r5rV3mi_k,COMO TRANSFERIR BTC DA BLUEWALLET PARA A BIPA
@pedroberttiofc,"BIPA bloquei minha conta. Não caiam nessa. Reclame aqui, mais de 400 reclamações!",0,2024-11-29T12:42:25Z,t8r5rV3mi_k,COMO TRANSFERIR BTC DA BLUEWALLET PARA A BIPA
@magnomarchioni6428,👏👏👏👏👏👏,0,2024-11-25T03:35:00Z,t8r5rV3mi_k,COMO TRANSFERIR BTC DA BLUEWALLET PARA A BIPA
@gabrielsilveira-b2g,Eu posso deixar os meus Bitcoins na corretora ou transferir para uma carteira separada,0,2024-11-20T20:07:13Z,t8r5rV3mi_k,COMO TRANSFERIR BTC DA BLUEWALLET PARA A BIPA
@Marcio77-Z,Faca uma da bitso para okx. Valeu e parabéns,0,2024-11-20T11:48:25Z,t8r5rV3mi_k,COMO TRANSFERIR BTC DA BLUEWALLET PARA A BIPA
@Ayrtonn25,Qual WALLET grátis é mais segura?,0,2024-11-18T04:15:49Z,t8r5rV3mi_k,COMO TRANSFERIR BTC DA BLUEWALLET PARA A BIPA
@odilondks,"Tá aí algo que eu, leigo, não sabia! Obrigado, cara! Vídeo baixado e adicionado aos meus tutoriais!",7,2024-11-16T15:32:30Z,t8r5rV3mi_k,COMO TRANSFERIR BTC DA BLUEWALLET PARA A BIPA
@raphaelposorio6467,"E para tirar da bipa,para o wallet???",0,2024-11-16T13:55:39Z,t8r5rV3mi_k,COMO TRANSFERIR BTC DA BLUEWALLET PARA A BIPA
@mahan07183,Se eu transferir de uma onchain sem KYC pra Bipa que tem KYC estou perdendo a segurança da minha conta onchain?,0,2024-11-16T12:26:48Z,t8r5rV3mi_k,COMO TRANSFERIR BTC DA BLUEWALLET PARA A BIPA
@Dido.PodCash,Tenho que declarar meus bitcoins comprando pela bipa ?,3,2025-09-08T16:43:39Z,z7361r2J_og,Como comprar Bitcoin na Bipa #bitcoin #criptomoedas #criptonoticias
@brunojahmann4365,Enviar pra onde? Qual o endereço que você colocou aí pra enviar? Esqueceu de avisar,1,2025-08-12T22:54:25Z,z7361r2J_og,Como comprar Bitcoin na Bipa #bitcoin #criptomoedas #criptonoticias
@VidaPlenaPratica,Blu o que ?,0,2025-07-11T18:51:00Z,z7361r2J_og,Como comprar Bitcoin na Bipa #bitcoin #criptomoedas #criptonoticias
@Marketingdigital-n6t,Não tem outras moedas?,2,2025-06-30T16:13:38Z,z7361r2J_og,Como comprar Bitcoin na Bipa #bitcoin #criptomoedas #criptonoticias
@rodrigopirex220,Queremos comprar de forma anônima pra escapar da nova taxa do governo 😊,4,2025-06-28T13:48:58Z,z7361r2J_og,Como comprar Bitcoin na Bipa #bitcoin #criptomoedas #criptonoticias
@ruaneugenio9515,"E sobre a chuva de bloqueios no app bipa, ainda é confiável ? Receio de comprar lá",2,2025-06-14T06:24:51Z,z7361r2J_og,Como comprar Bitcoin na Bipa #bitcoin #criptomoedas #criptonoticias
@Didi_Prado,Já vão taxar,3,2025-06-13T04:01:14Z,z7361r2J_og,Como comprar Bitcoin na Bipa #bitcoin #criptomoedas #criptonoticias
@robsonbrunoma,<3,1,2025-05-22T16:14:27Z,z7361r2J_og,Como comprar Bitcoin na Bipa #bitcoin #criptomoedas #criptonoticias
@felipefranco-pz4nr,Primeiro comentário  para o bonitão do You Toba,1,2025-04-03T05:03:27Z,z7361r2J_og,Como comprar Bitcoin na Bipa #bitcoin #criptomoedas #criptonoticias
@thinkcentre101,Mas as taxas dessa Bipa são muito altas!!,0,2025-10-04T23:34:04Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@descomplicandoasfinancas,"galera, pra 99,9% das pessoas uma binance da vida já serve, e depois vc manda pra sua coldwallet e acabou. Ah mas tem que declarar e pipipi popopó, declara a posse e acabou, a não ser que vc tenha comprado com dinheiro de sonegação, crime, lavagem de dinheiro.",0,2025-07-25T02:34:00Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@GiovaniEnrico-h5i,Codigo Ativo NZUGKV,0,2025-06-17T11:47:18Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@house523,A Bipa bipou.,1,2025-06-10T20:11:49Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@171silvaa,"( ADVDUR )CÓDIGO PARA CRIAR AS CONTAS, SÃO APENAS 5 PESSOAS PARA USAR O CÓDIGO",0,2025-06-09T20:02:17Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@jeronimosantos6627,"ótimas consideraçoes, só acho que a cotaçao do ativo, é bem maior q em outras plataformas  ...",0,2025-05-27T11:32:59Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@Jesushibrido,Ola se eu comprar dez mil reais de Bitcoin na bipa ela reporta quando pra receita federal?,0,2025-04-02T03:03:22Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@saulooliveira2913,Golpe,0,2025-03-17T09:59:02Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@js.lima92,Corretora brasileira lei atual bandidos na liderança sempre vai acontecer isso,0,2025-02-05T21:14:37Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@AlexSilva-se2pm,Tem taxa pra depositar em Pix,1,2025-02-03T02:53:13Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@billebensobesteira,"Uma vez o APP travou, mas voltou ao normal. Cimprei 1.300 reais num periodo seis meses (50,00 por semana), quando chegpu em 1.800 vendi pra pagar uma renegociação de 1 500 correu tudo bem (paguei no APP da BIPA mesmo). To voltando a comorar de novo.",2,2025-02-02T21:32:45Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@allenoliveira3097,Nubank nao tem problema,0,2025-01-31T15:49:46Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@marcelojunior7377,"Tenho dinheiro la , deixa eles bloquear ,  procon e fórum neles😂😂😂",0,2025-01-30T16:15:13Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@luciogontijoacordadosnobre1187,Opa vim aqui porque fui bloqueado 600 reais em satochis,1,2025-01-26T12:47:15Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@gregorio6517,saque é gratuito ? ou o saque é pela lightning?,0,2025-01-23T08:42:03Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@eduardolobato5191,SOCORRO... a Bipa bloqueou minha conta sem aviso prévio e não consigo acessar meu valor de 5 mil na bipa... entrei em contato com eles e me pediram 4 dias úteis para a resolução do problema.  Eu tô desesperado!,0,2025-01-21T06:45:15Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@luizantonio9076,"Eu compro pela binance, mando via lightining pra bipa, mando pra carteira de graça pela bipa.",7,2025-01-16T01:53:49Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@thiagobarbosa7926,"Só comentário negativo, desinstalando App agora mesmo",0,2025-01-12T12:54:17Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@davidflu7146,Bom dia baixei o app da BIPA e na hora de comprar bitcoin pede uma senha de ordem....pode me ajudar a resolver...,0,2025-01-12T11:11:49Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@henriquetrentin,2% de taxa de CORRETAGEM!,0,2025-01-10T20:00:31Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@tec-fornos401,"Tu devia ter vergonha de recomendar uma empresa lider de reclamação no reclame aqui por confiscar o dinheiro dos usuarios , vc so pode ser patrocinado por ela .",2,2025-01-10T00:15:00Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@davidaguiar5708,Minha conta foi bloqueada temporariamente é agora,1,2025-01-08T20:21:30Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@rpmautogarage,"Ja vou até deletar o bipa, muita gente falando que perdeu dinheiro, sou muito leigo ainda e meu objetivo não é perder nada",9,2025-01-08T20:14:12Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@AssistecManutencaoEletronica,"Estou tentando transferir da bipa para wallet, não consigo.  Cuidado com esse App.",6,2025-01-05T10:49:57Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@mr.macintosh9823,"Boa tarde amigo, tudo bem? Tenho uma dúvida, entrei em contato com o suporte da Bipa porém ainda não me responderam, em relação as taxas, falam que fazendo DCA diário, você fica isento a partir da oitava compra, isso é verdade mesmo? Acontece na prática? Outra coisa, essa isenção é enquanto manter o DCA, ou só é até acabar o mês? Obrigado",1,2025-01-03T21:00:56Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@joaoteixeiranaldo4892,Tor forra deste lixo 🚯 e dor de cabeça 🗣️,0,2025-01-03T03:34:01Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@marcosdavid6987,"Mano maio furada essa bipa propaganda enganosa , você pode comprar BTC partir de $1 mas não pode enviar na opçao aonde informa que e grátis  só pagando , não  vale apena e deixa na corretora até alcançar o valor exigido não é seguro fica a dica",0,2025-01-02T23:09:17Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@biscrypto,"Instalei, mandei documentação, conta aptovada e pelos comentários sentei o dedo no desinstalar app antes de enviar saldo! E para alguém que perdeu saldo, contratem um advogado e mete na justiça! Tem dados do banco na internet: Acesso Soluções de Pagamentos. Pau nela!",0,2024-12-31T17:20:00Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@_universo_do_saber6937,"A bipa não rende não né mano ? 
É só comprar e venda de moedas né isso ? Ou tô errado ?",3,2024-12-26T02:41:58Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@CrysthianCardoso-jg3mt,Minha conta não abre,0,2024-12-25T18:17:47Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@wjsantos,"Só um comentario
Tem de usar plataformas descentralizadas, meus amigos",3,2024-12-22T16:40:48Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@jeanaugusto1067,"⚠⚠ ⚠CUIDADO, ESSA EMPRESA, A BIPA ESTA BLOQUEANDO AS CONTAS SEM JUSTIFICATIVA. MINHA CONTA ESTA BLOUEADA A MAIS DE 20 DIAS. ENTRO EM CONTATO DIARIAMENTE NO SUPORTE E A ÚNICA INFORMAÇÃO QUE RECEBO É QUE MINHA CONTA ESTA EM ANÁLISE JUNTO AO PARCEIRO BANCÁRIO.  ANTES DE ABRIR UMA CONTA NA BIPA, CONSULTE O RECLAME AQUI.⚠⚠ ⚠",0,2024-12-19T14:12:23Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@robertfernandorf,Qual seria um bom substituto pra bipa ? Apenas Confiáveis por favor.,1,2024-12-16T18:40:33Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@__mari___,"NÃO COMPREM PELA BIPA. Ela bloqueia sua conta sem justificativa, com saldo, e você perde o acesso",7,2024-12-15T23:33:55Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@escudeiro14,"Não invistam na Bipa, ela é interligada a todos os bancos, ou seja, o governo sabe quanto de bitcoin você tem, e o que é pior, a bipa faz parte do cadastro positivo dos bancos e Serasa, ou seja, se vc tem dívidas em bancos, tudo o que vc adicionar na Bipa será bloqueado, não façam nada na Bipa, vc  estará correndo sérios riscos.",0,2024-12-14T18:42:55Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@YashirogearBS,Sorte que nem dinheiro eu tenho muito menos conta ksksksksk,0,2024-12-14T00:15:56Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@enada9228,"Só esqueceu de falar que, a Bipa, faz o agrupamento de vários transações de seus clientes para compensar oferecer o serviço grátis. Isso pode levar dias e matar o cliente do coração. Por que aparece na Bipa que a transação foi realizada e na carteira Watch only nadaa!!!😅😅😅😅",1,2024-12-13T21:06:55Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@Compactowood,a bipa bloqueou minha conta e levou meu dinheiro não instale a bipa caiam fora !,0,2024-12-12T04:30:19Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@maikewillian8749,"Ainda bem q vim buscar relatos sobre bipa, e só reclamação, já nem vou abrir minha conta nela.",3,2024-12-11T20:40:01Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@Dr.FernandoCunha-Harmoniza-d3l,"CUIDADO , A BIPA ESTA QUEBRADA, A MAIS DE 10 DIAS MINHA CONTA BLOQUEADA E ELES FALAM QUE MEU CASO ESTA EM ANÁLISE PELO PARCEIRO BANCÁRIO.
CONSULTEM O RECLAME AQUI, JÁ TEM CENTENAS DE CASOS REGISTRADOS POR LÁ!",0,2024-12-10T18:47:07Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@eduuninja,"Minha conta foi bloqueada sem motivo algum na bipa, lamentável",10,2024-12-08T20:45:50Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@leonardopereira-v9x,"rapaziada nem chega perto dessa bipa, ela ve q vc faz transaçao alta e em alguns dias ja bloqueia a conta, ta maluco",18,2024-12-01T14:26:30Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@pedroberttiofc,"BIPA bloqueou minha conta. Um mês tentando resolver e nada!
Saiam fora dessa!",13,2024-11-28T11:38:05Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@chuvapradormirr,APLICATICO BIPA COMPREI BITCOINS DEPOSITEI 40 MIL COMPREI 2O MIL DE BITCOINS ELES MMIM BLOQUEARAM AINDA POR CIMA MINHA COMPRA DO BITCOINS FICOU PEDENTES BAO CONFIE NESSA PLATAFORMA BIPA NAO COMPRE BITCOINS LA,0,2024-11-27T18:26:59Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@laylalovethunder8137,Só comentários negativos fiqui preocupado comprei 10k em Bitcoin.,16,2024-11-27T05:48:57Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@la_mafia_games,Roubou minha grana e encerrou minha conta,3,2024-11-16T16:33:26Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@AndreiaBraga-n8r,"devia ter vergonha de falar dessa merda de BIPA, bloqueiam saldo bloqueiam sem falar nada, cuidado gente irão perder seu dinheiro por ter conta bloqueada atoa",0,2024-11-12T16:10:41Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@30rjAlessandro,"Muita reclamação! Bla blá blá, o cara foi claro, a alta taxa na compra é compensada pela isenção no saque! É só prestar atenção na p&$)@ do vídeo",7,2024-11-12T12:42:40Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@davidfreitas998,"Pessoal, procurem outro lugar para comprar seus bitcoins, a Bipa bloqueou minha conta, não falaram o motivo especifico, porém não fiz nada de diferente, apenas mandava meu dinheiro na conta e comprava em satoshis... tenho uma quantia boa em satoshis nessa conta e estou aguardando retorno, porém agora vejo muitas reclamações parecidas com a minha, desde valores baixos a grande valores. Minha experiencia na Bipa estava sendo boa, porém, depois disso não recomendo a ninguém, como eu disse, procurem outro lugar para comprar seus BTCs!",1,2024-11-10T20:17:00Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@LBJardy,Corretora é  a binance o resto não serve para nada.,2,2024-11-09T23:36:30Z,dLbFMic1ZA8,POR ISSO EU COMPRO BITCOIN PELA BIPA!
@Paraquedist,16 reais de taxa puts,0,2025-12-08T13:57:14Z,XlO-0PSDSXA,COMO RESGATAR DINHEIRO DA BIPA!
@otaviosilvadeoliveira27,"Muito bem explicado, valeuu 😉👏👏",0,2025-11-24T18:53:45Z,XlO-0PSDSXA,COMO RESGATAR DINHEIRO DA BIPA!
@claudiocaldas5461,Obrigado,1,2025-10-04T22:43:56Z,XlO-0PSDSXA,COMO RESGATAR DINHEIRO DA BIPA!
@Ellysama10,Isso que eu queria 🎉 obrigada,2,2025-08-30T01:51:32Z,XlO-0PSDSXA,COMO RESGATAR DINHEIRO DA BIPA!
@NatanaelDSII,"Vídeo rápido e extremamente útil, obrigado!",2,2025-07-11T10:48:13Z,XlO-0PSDSXA,COMO RESGATAR DINHEIRO DA BIPA!
@silvanadacruz2937,"muito obrigada, me ajudou muito",1,2025-05-23T12:54:23Z,XlO-0PSDSXA,COMO RESGATAR DINHEIRO DA BIPA!
@Geivison2022,Obrigado irmão! Me ajudou muito,2,2025-05-21T16:20:32Z,XlO-0PSDSXA,COMO RESGATAR DINHEIRO DA BIPA!
@montadordeestaçãodemusculação,Funciona obrigado,1,2025-05-03T09:13:19Z,XlO-0PSDSXA,COMO RESGATAR DINHEIRO DA BIPA!
@mineirouai3454,valeu deixei meu like,1,2025-04-04T15:36:26Z,XlO-0PSDSXA,COMO RESGATAR DINHEIRO DA BIPA!
@LucasOliveira-ie2uv,"Eu tenho que ter 5 mil em real pra liberar um limite de crédito de 2,500 e isso msm?😅",0,2025-10-24T03:28:38Z,7PGjNEL9l0g,Chegou o Cartão Bipa! Acumule cashback em Bitcoin em toda compra
@-JohnWick-,"Quais são os pré requisitos para ter o cartão liberado? Essa fila é enorme, como ""lançam"" algo que, na prática, não está disponível de fato? Pelo menos não pra todos...",0,2025-08-01T12:04:11Z,7PGjNEL9l0g,Chegou o Cartão Bipa! Acumule cashback em Bitcoin em toda compra
@nomad.aquila,Ja faz 4 meses esse video e eu contonuo em 15mil na fila,0,2025-07-25T03:24:39Z,7PGjNEL9l0g,Chegou o Cartão Bipa! Acumule cashback em Bitcoin em toda compra
@klaudiohenrique202,Vcs já tem o cartão de crédito físico ou somente o virtual,0,2025-05-25T14:39:41Z,7PGjNEL9l0g,Chegou o Cartão Bipa! Acumule cashback em Bitcoin em toda compra
@nicksertecon,"Uma crítica um alerta aos colegas aqui, clientes da BIPA. O cartão BIPA vende seus satoshis no momento que você faz a compra, a menos que você tenha merda.con (real ou qualquer outra moeda) para deixar como ""garantia"", o que é um erro, pois qualquer garantia nunca é vendida no ato da contratação do crédito. Pode até ser que isso esteja no contrato, naquelas letras pequenas que quase ninguém lê, mas é uma pegadinha do malandro para pegar seus preciosos satoshis e trocar por moeda estatal.
Tive uma péssima experiência com o cartão, pois realizei a compra, meus satoshis foram vendidos pela BIPA pagando a taxa de transação e no final das contas ainda tive a compra recusada. No final das contas acabei recomprando os satoshis mais caros e pagando taxas novamente.
Enfim, repensem o cartão BIPA, pois do jeito que está só favorece a própria BIPA, que fica com seus satoshis e ainda com as taxas de transação!",0,2025-04-28T11:57:13Z,7PGjNEL9l0g,Chegou o Cartão Bipa! Acumule cashback em Bitcoin em toda compra
@ATEUJESUSTITHUS,Olá amigos me tirem uma dúvida por favor. Se eu comprar hoje 100 real mil real ou dez mil real a bipa reporta para receita ou é anual .se for anual qual mês ?,0,2025-04-05T20:59:00Z,7PGjNEL9l0g,Chegou o Cartão Bipa! Acumule cashback em Bitcoin em toda compra
@HeitorSpecian,"Tô na fila, quero meu cartão! :)",1,2025-04-04T11:49:49Z,7PGjNEL9l0g,Chegou o Cartão Bipa! Acumule cashback em Bitcoin em toda compra
@Jesushibrido,Ola . Se eu comprar dez mil reais de Bitcoin na bipa ela reporta quando pra receita ?????,0,2025-04-02T03:02:23Z,7PGjNEL9l0g,Chegou o Cartão Bipa! Acumule cashback em Bitcoin em toda compra
@alziropereira874,"Boa noite...
Tem taxas de manutenção?!",0,2025-03-23T22:54:09Z,7PGjNEL9l0g,Chegou o Cartão Bipa! Acumule cashback em Bitcoin em toda compra
@odrande,Tem Apple Pay esse cartão?,0,2025-03-23T13:36:09Z,7PGjNEL9l0g,Chegou o Cartão Bipa! Acumule cashback em Bitcoin em toda compra
@Bakajin007,"esperei meses para usar o cartão bipa e ter a possibilidade d usar o crédito e ter cashback em satoshi de btc. mas quando lança, eu tenho pagar 50 reais pra ter essa possibilidade e um limite extremamente horrível...estou decepcionado e deixando o app.
nada d inovador👍",2,2025-03-21T00:48:36Z,7PGjNEL9l0g,Chegou o Cartão Bipa! Acumule cashback em Bitcoin em toda compra
@Pandinvish,"Já tenho, vou fazer um vídeo sobre.",1,2025-03-20T22:41:44Z,7PGjNEL9l0g,Chegou o Cartão Bipa! Acumule cashback em Bitcoin em toda compra
@RobsonGalvao-yp3cd,Como vcs fazem uma propaganda infundada dessas? Existe uma fila enorme pra solicitar o cartão... Não sabia que a Bipa era de tão baixo nível 🤦🏼‍♂️🤦🏼‍♂️,2,2025-03-20T15:10:32Z,7PGjNEL9l0g,Chegou o Cartão Bipa! Acumule cashback em Bitcoin em toda compra
@fredson,Bipa,0,2025-07-04T17:03:11Z,_tfcy3n_XQM,⚡ Binance e BIPA criaram um canal Lightning
@canalmarcoscross,Bipa,0,2025-06-22T19:43:37Z,_tfcy3n_XQM,⚡ Binance e BIPA criaram um canal Lightning
@ednamariabarbosadasilva2898,Bipa,0,2025-05-11T10:43:45Z,_tfcy3n_XQM,⚡ Binance e BIPA criaram um canal Lightning
@fshira9700,Bipa,0,2025-05-01T05:17:03Z,_tfcy3n_XQM,⚡ Binance e BIPA criaram um canal Lightning
@MarcosOliveira-gd6dl,Bipa,0,2025-04-06T03:12:55Z,_tfcy3n_XQM,⚡ Binance e BIPA criaram um canal Lightning
@silvanoalves8695,Bipa,0,2025-03-16T17:38:14Z,_tfcy3n_XQM,⚡ Binance e BIPA criaram um canal Lightning
@Miguel-Soul,"BIPA É GOLPE
Comprei + de 1.500.000 Sats e dei ordem para transferir para a Wallet.

A transferência não foi feita, a conta aparece como temporariamente bloqueada (sem motivo),  o suporte feito por IA só responde que ""não entendeu a pergunta"", mesmo clicando na opção dada pelo próprio suporte e o email (que consegui pela IA da Gemini) não responde a solicitação e só manda um texto de boas vindas ao app.",0,2025-03-15T04:18:37Z,_tfcy3n_XQM,⚡ Binance e BIPA criaram um canal Lightning
@TKBailarina,Bipa,0,2025-03-12T02:52:35Z,_tfcy3n_XQM,⚡ Binance e BIPA criaram um canal Lightning
@danielcesar6885,Bipa!,0,2025-02-17T20:34:20Z,_tfcy3n_XQM,⚡ Binance e BIPA criaram um canal Lightning
@soldierfuznav,Bipa,0,2025-02-16T19:21:35Z,_tfcy3n_XQM,⚡ Binance e BIPA criaram um canal Lightning
@ursomalnb,Bipa,0,2025-02-01T09:39:23Z,_tfcy3n_XQM,⚡ Binance e BIPA criaram um canal Lightning
@edmarjunior180,Bipa,0,2025-01-24T01:50:59Z,_tfcy3n_XQM,⚡ Binance e BIPA criaram um canal Lightning
@andersonrocha9290,Bipa,0,2025-01-20T23:41:19Z,_tfcy3n_XQM,⚡ Binance e BIPA criaram um canal Lightning
@ALIMENTODIARIO24,Bipa,0,2025-01-18T13:10:42Z,_tfcy3n_XQM,⚡ Binance e BIPA criaram um canal Lightning
@cleberbelo84,Bipa,0,2025-01-06T22:53:12Z,_tfcy3n_XQM,⚡ Binance e BIPA criaram um canal Lightning
@Hermeto_88,bipa,0,2025-01-04T18:19:36Z,_tfcy3n_XQM,⚡ Binance e BIPA criaram um canal Lightning
@danielbauer2463,Bipa,0,2025-01-01T11:47:51Z,_tfcy3n_XQM,⚡ Binance e BIPA criaram um canal Lightning
