autor,comentario,likes,publicado_em,video_id,video_titulo
@PedroOliveira1975,Funciona também fora do Brasil em euros por exemplo?,1,2025-05-12T14:14:33Z,tjyBEnmWwaY,🛑 - CARTÃO BIPA DANDO BITCOIN? COMPRA SIMPLIFICADA E BITCOIN PARA AUMENTAR O LIMITE!
@grotaarmadilha,"Dava b.o antes, impedia envio de pix pra terceiro e depois pro pessoal. Depois compraram outra forma de pagamento ai nao tive mais problema. Mesmo assim e bom por na muun",1,2025-11-19T16:04:35Z,IF9SmedVDSg,🚨ATENÇÃO Cuidado com a BIPA! Muitas Reclamações  –não Vale a Pena! #BIPA #bitcoinbrasil
@MrDircley,Cold Waller sempre,0,2025-11-05T12:57:51Z,IF9SmedVDSg,🚨ATENÇÃO Cuidado com a BIPA! Muitas Reclamações  –não Vale a Pena! #BIPA #bitcoinbrasil
@alphamotivacional456,"Kkkkkkkk kkkkkkkk criativo,falando mal da concorrência..",5,2025-10-22T10:44:16Z,IF9SmedVDSg,🚨ATENÇÃO Cuidado com a BIPA! Muitas Reclamações  –não Vale a Pena! #BIPA #bitcoinbrasil
@-alexjr-1572,Binance nao é bom taxa é reastreado,2,2025-10-08T14:09:20Z,IF9SmedVDSg,🚨ATENÇÃO Cuidado com a BIPA! Muitas Reclamações  –não Vale a Pena! #BIPA #bitcoinbrasil
@lrm9129,"To usado a uns meses, nunca deu problema",5,2025-10-06T16:39:51Z,IF9SmedVDSg,🚨ATENÇÃO Cuidado com a BIPA! Muitas Reclamações  –não Vale a Pena! #BIPA #bitcoinbrasil
@sherekaBTC,Nunca tive problema com a bipa,0,2025-09-27T16:14:00Z,IF9SmedVDSg,🚨ATENÇÃO Cuidado com a BIPA! Muitas Reclamações  –não Vale a Pena! #BIPA #bitcoinbrasil
@leonesoares8939,Bipa é pra pequenas quantia no maximo 250 usd,0,2025-08-21T23:22:51Z,IF9SmedVDSg,🚨ATENÇÃO Cuidado com a BIPA! Muitas Reclamações  –não Vale a Pena! #BIPA #bitcoinbrasil
@eduardobarros6356,"Minha conta foi bloqueada hj,mais alguém?",2,2025-08-13T01:31:32Z,IF9SmedVDSg,🚨ATENÇÃO Cuidado com a BIPA! Muitas Reclamações  –não Vale a Pena! #BIPA #bitcoinbrasil
@tainaraportela8290,Deram um golpe em um parente meu e o banco era esse tal de bipa,1,2025-08-02T02:20:27Z,IF9SmedVDSg,🚨ATENÇÃO Cuidado com a BIPA! Muitas Reclamações  –não Vale a Pena! #BIPA #bitcoinbrasil
@Marketingdigital-n6t,Q Binance e boa porém as taxas são bem alta...,2,2025-08-01T23:04:29Z,IF9SmedVDSg,🚨ATENÇÃO Cuidado com a BIPA! Muitas Reclamações  –não Vale a Pena! #BIPA #bitcoinbrasil
@James-z3g1l,É seguro enviar satochis de volta a bipa para vende_los? Se não qual alternativa?,0,2025-07-25T09:56:19Z,IF9SmedVDSg,🚨ATENÇÃO Cuidado com a BIPA! Muitas Reclamações  –não Vale a Pena! #BIPA #bitcoinbrasil
@rafaeldemboski,Mas aí eu poderia usar até os app de banco para comprar não?,2,2025-07-11T16:06:16Z,IF9SmedVDSg,🚨ATENÇÃO Cuidado com a BIPA! Muitas Reclamações  –não Vale a Pena! #BIPA #bitcoinbrasil
@DAISY.576.,Não recebi a bonificação...vou pra justiça dispões e prático!! Ainda ganho danos morais 😂😂😂!!,1,2025-06-11T17:40:18Z,IF9SmedVDSg,🚨ATENÇÃO Cuidado com a BIPA! Muitas Reclamações  –não Vale a Pena! #BIPA #bitcoinbrasil
@Rip2025jan,"Mais um inscrito, posso usar a binance só para comprar, depois transferir para uma carteira azul e depois jogar na off, tipo ledger, pode ser sssim?",0,2025-05-26T02:15:05Z,IF9SmedVDSg,🚨ATENÇÃO Cuidado com a BIPA! Muitas Reclamações  –não Vale a Pena! #BIPA #bitcoinbrasil
@Zhallyt,"Uso faz mais de um ano e nunca deu problema, já tô até pedindo o cartão deles, o problema é a fila de espera gigantesca.",14,2025-05-25T22:34:47Z,IF9SmedVDSg,🚨ATENÇÃO Cuidado com a BIPA! Muitas Reclamações  –não Vale a Pena! #BIPA #bitcoinbrasil
@lazarosobrinho4563,binance tbem é furada o CEO é sobrinho do TAXAD,0,2025-05-24T16:04:57Z,IF9SmedVDSg,🚨ATENÇÃO Cuidado com a BIPA! Muitas Reclamações  –não Vale a Pena! #BIPA #bitcoinbrasil
@CoriolanoCf,"Oxe, transfiro tudo para minha carteira no momento da compra... Quem fica com bitcoins por mais de dois minutos em corretora, merece ser enganado mesmo",25,2025-05-20T15:45:53Z,IF9SmedVDSg,🚨ATENÇÃO Cuidado com a BIPA! Muitas Reclamações  –não Vale a Pena! #BIPA #bitcoinbrasil
@estradeirodobrasil-w4l,Vcs tao queimando projeto bitcon,1,2025-05-19T22:45:42Z,IF9SmedVDSg,🚨ATENÇÃO Cuidado com a BIPA! Muitas Reclamações  –não Vale a Pena! #BIPA #bitcoinbrasil
@multimilionario4691,banco fudido do krai roubo 400$ meu,0,2025-05-10T00:05:58Z,IF9SmedVDSg,🚨ATENÇÃO Cuidado com a BIPA! Muitas Reclamações  –não Vale a Pena! #BIPA #bitcoinbrasil
@FabioSilva-du6gk,Essa binance não é brasileira.,0,2025-04-16T11:21:26Z,IF9SmedVDSg,🚨ATENÇÃO Cuidado com a BIPA! Muitas Reclamações  –não Vale a Pena! #BIPA #bitcoinbrasil
@CanalJordan,"Binace akakakakakaakakakakaka,a,a,a,a,akkakakakakakaakak",1,2025-04-03T20:52:23Z,IF9SmedVDSg,🚨ATENÇÃO Cuidado com a BIPA! Muitas Reclamações  –não Vale a Pena! #BIPA #bitcoinbrasil
@manoelsantos5248,"Estou desesperado não consigo transferir meu dinheiro,  eles bloquearam minhas transferências, o biticoin está preso lá, 650 reais",11,2025-03-24T13:48:24Z,IF9SmedVDSg,🚨ATENÇÃO Cuidado com a BIPA! Muitas Reclamações  –não Vale a Pena! #BIPA #bitcoinbrasil
@carlosmendeshair,Minha conta bipa tá bloqueada,1,2025-03-17T12:26:37Z,IF9SmedVDSg,🚨ATENÇÃO Cuidado com a BIPA! Muitas Reclamações  –não Vale a Pena! #BIPA #bitcoinbrasil
@salvadorbahiasa,"Minha conta da bipa: ao inserir email ou telefone, fica dabdo invalido.

Caso eu volte para tentar cadastro, coloco o cpf e está inválido tbm.

Uma verdadeira m.er.da",6,2025-03-15T10:46:57Z,IF9SmedVDSg,🚨ATENÇÃO Cuidado com a BIPA! Muitas Reclamações  –não Vale a Pena! #BIPA #bitcoinbrasil
@Miguel-Soul,"BIPA É GOLPE
Comprei + de 1.500.000 Sats e dei ordem para transferir para a Wallet.

A transferência não foi feita, a conta aparece como temporariamente bloqueada (sem motivo),  o suporte feito por IA só responde que ""não entendeu a pergunta"", mesmo clicando na opção dada pelo próprio suporte e o email (que consegui pela IA da Gemini) não responde a solicitação e só manda um texto de boas vindas ao app.",6,2025-03-15T04:16:53Z,IF9SmedVDSg,🚨ATENÇÃO Cuidado com a BIPA! Muitas Reclamações  –não Vale a Pena! #BIPA #bitcoinbrasil
@filipe_gabriel-r3h,"bloquearam minha conta com fundos la tambem,mandei mensagem no suporte e aparece a seguinte resposta com toda pergunta que faço relacionada ao bloqueio da minha conta: (não consegui entender o que quis dizer , poderia fazer outra pergunta ?) mais o menos assim. se alguem souber o que posso fazer por favor entra em contato comigo",3,2025-03-11T14:52:05Z,IF9SmedVDSg,🚨ATENÇÃO Cuidado com a BIPA! Muitas Reclamações  –não Vale a Pena! #BIPA #bitcoinbrasil
@Mr.zorojuro,Geral fala q a bipa n e confiavel,8,2025-03-11T00:34:03Z,IF9SmedVDSg,🚨ATENÇÃO Cuidado com a BIPA! Muitas Reclamações  –não Vale a Pena! #BIPA #bitcoinbrasil
@motivacion1280,"Eu não estou conseguindo entrar na bipa, parece que me bloqueou",2,2025-03-09T00:00:07Z,IF9SmedVDSg,🚨ATENÇÃO Cuidado com a BIPA! Muitas Reclamações  –não Vale a Pena! #BIPA #bitcoinbrasil
@GatoqueRi-j9l,Bitcoin caiu de 110 pra 89....... fhuddeu com todo mundo,0,2025-11-19T20:51:32Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@AlmeidaCossengueCapuca,"Qui bom 

Mais isso funciona 
Em Angola?",0,2025-11-13T11:57:35Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@Gentereal1,Vídeo de valor,0,2025-11-10T21:25:08Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@Mrblogification,"BIPA eh péssimo, pois ela ""não cobra taxa"" mas o preço dela é mais alto de qualquer outra corretora ! Ou seja, enganação... As taxas estão embutidas !",0,2025-10-16T23:57:19Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@jorge48632,Muito obrigado 💐💐💐💐🍫🍫,0,2025-09-26T17:13:36Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@BraswellGames,"tem KYC ja era tudo.
Comprem Depix, SideSwap, Satsails, compra L-BTC faz peg out pra BTC vc comprou bitcon e ninguem vai saber, nenhum governo sabe o que vc fez, uma vez dentro da rede liquid, vc e anonimo",1,2025-09-13T23:57:06Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@voce-eh-um-amigo-amigo,"Mas, ah!",0,2025-09-13T05:57:10Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@Elisabet00,Nao reconhece o codigo,0,2025-09-09T18:32:07Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@GleyKi,"comprei uns btc la na bipa, e ela cancelou minha conta, por desinstere comercial",0,2025-09-04T15:32:49Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@chrisclarke7828,IF SOMEONE HAS BITCOIN THEY STOLE IT FROM ANOTHER PERSON,0,2025-08-31T20:50:51Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@rendrixonoliveira4638,"Video desatualizado, agora as corretorras tem que informar ao governo quem tem mais de 40 salarios minimos, se tiver divida ativa eles raspam tudo.",3,2025-08-19T15:20:48Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@WagnerGiovaneli,6:33 São 8 saques grátis se não me engano.,0,2025-08-04T09:32:41Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@wandersonbatistadossantos693,"Porcaria de bipa
TD e taxa...até pra transferir de graça na bipa tem que ter mais de 600 reais acima...eu comprei só paguei 0.58 centavos de dólar",0,2025-07-22T18:06:28Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@andreluiz-gf5ud,mesmo na carteira ele continua rendendo ?,0,2025-07-16T12:53:52Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@Cruz1843,"as taxas são absurdas, terrível",1,2025-07-05T18:56:58Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@FriedaMargarethe-e2o,"Serei eternamente grata a você, Sra. Luca Marie. Você mudou minha vida por completo e continuarei a pregar seu nome para o mundo ouvir. Você me salvou de uma dívida financeira enorme com o pouco que eu tinha. Obrigada, Sra. Luca Marie.",71,2025-06-23T23:14:51Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@juliomonteiro5392,Podemos fazer comprar P2P na Bipa??,0,2025-06-23T11:19:00Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@juliomonteiro5392,"Qual diferença entre Bipa, Binance e Blockchain???",0,2025-06-23T11:17:01Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@rafaelamendonca1967,Horrível essa corretora,0,2025-06-20T23:10:45Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@Diversostec,Não entendi a parte que ela fala que se for lighting é de graça e o BTC  cai na hora na carteira.,0,2025-06-04T01:49:57Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@betovlima,Essa Bipa pede até exame de colonoscopia.. Tô fora.,0,2025-06-01T17:45:53Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@PESCADORDORIOSAOFRANCISCO1,"OK ENTENDI,MAS NA MINHA CARTEIRA ESTARA RENDENDO?",0,2025-05-15T18:59:45Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@SergioSCSilva,"Essa BIPA é disparado a pior corretora do mercado. Muito, muito ruim!!!",0,2025-05-06T15:12:49Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@Eduardo-w7g,Envio grátis mas tem taxa de 2% + spread na compra (e é KYC).,1,2025-05-02T14:51:31Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@fshira9700,Para um leigo que usa só a Bipa. Qual a hard wallet mais compatível e fácil para usar com o iPhone e MacBook?,0,2025-04-27T20:46:03Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@wilsoncavalcante6629,"CUIDADO COM GOLPE, TEM UM GRUPO DE PESSOAS INCENTIVANDO A PROCURAR PESSOAS ESPECIALIZADAS EM INVESTIMENTOS, NÃO CAIA É PURO GOLPE...",0,2025-04-16T17:53:46Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@Ms-kb6yy,"O problema da Bipa é pedir bastante dados pessoais até quanto ganha e o pior de tudo foi na hora de enviar os documentos ser obrigado a liberar no celular o MODO DESENVOLVEDOR onde eles podem ter o acesso a dados sensiveis, como senhas, informações financeiras, historico de navegação, dados de localização, Acesso ao armazenamento interno, Acesso à memória RAM, Acesso ao sistema de arquivos, Acesso às permissões de sistema, dessa forma libera acesso a áreas do dispositivo que normalmente são protegidas. Dá acesso tambem as informações de rede, como o endereço IP, Eles podem acessar a câmera e o microfone do seu celular para capturar imagens e áudio. com acesso ao sistema de arquivos: eles podem acessar o sistema de arquivos do seu celular para ler e gravar dados, Vai muito além que um simples KYC.",0,2025-03-27T11:55:10Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@israelmarcus5419,👍,0,2025-03-19T19:18:29Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@fabio2748,"Então, mas acho q só vale a pena sacar pra Wallet se vc for um bitcoiner Buy&Hold né, pq aí deixa nela pra sempre, independente do ciclo Bull&Bear. Agora pra fins especulativos, só pra ganhar dinheiro, nem tanto, porque aí é aguardar o fim do Bull e vender tudo, pra depois comprar no Bear de recomeçar..",0,2025-03-08T16:33:05Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@marciojaimedeoliveira,Prefiro comprar pela binance pagando mais barato e transferir pela rede laithini para bipa e ai sacar grátis para carteira,0,2025-03-07T19:30:44Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@parceirosdiversos,A pessoa tem 13 reais fiat em btc kkkk mandando comprar depois que subiu 70% kkkk hj tá explicado o motivo da chamada aos sardinhas desavisados .. ... cascata kkkk,0,2025-02-27T15:53:25Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@miller-dortmund,"Corram da Bipa. Eles bloqueiam sua conta sem motivo claro. Depois é um saco para resolver, pois o atendimento é com robô.
O aplicativo é simples e funcionou bem durante um tempo comigo, mas depois deste ocorrido eu vazei.",0,2025-02-24T21:45:38Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@tiagohahn1399,Um absurdo a diferença de preço! Baixei esse app e quando eu vi a diferença eu excluí na hora essa bosta! Fala sério! So trouxa pra acreditar nisso! Credibilidade zero a sua heim. 😂😂😂😂,0,2025-02-22T11:45:35Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@MarcioSilva-yi2pj,Eu compro MB Bitcoin,0,2025-02-21T19:24:05Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@Gui-xc9zx,Bah mas 10 de taxa pra comprar é foda,0,2025-02-20T15:40:10Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@claudiomonteiroalves5972,"TAXA DE 2%??????
QUE POUCA VERGONHA.!",0,2025-02-10T02:11:55Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@leonardopontes4808,"Seria mais correto e HONESTO  ""mencionar "" que era uma simples propaganda da BIPA. Assim as pessoas não perdem tempo em assistir tutorial do aplicativo da SUA corretora.",0,2025-02-06T14:15:22Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@betofigueredo978,muito obrigado 🙏🏼,2,2025-02-06T14:05:59Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@acvviagens443,"você sabe se as lojas APPLE , WALMART , BEST BYE e outras aceita BITCOIN ? QUAIS ACEITA ? GRATO",0,2025-01-28T11:51:46Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@joaopy1up307,"O canal é muito útil só fico preocupado com a Bipa pois entro no Reclame Aqui e fico apavorado com as mais de 500 reclamações não respondidas dentre as quais a retenção de saldos sem solução, o limite de saque que é a partir de R$600.00, o spread muito alto e a taxa de 2% para compra. O pior que afasta muitos, é a retenção de saldos, a falta de um suporte transparente. O Reclame Aqui  está  lotado de reclamações.",2,2025-01-28T01:40:12Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@janine2324,"Olá, eu tenho ETH na Ledger e quero transferir pra Binance, porém há uma critica na rede ERC20 você pode me orientar como posso fazer?",0,2025-01-28T01:11:18Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@PAULO_P_VARGAS,"Desculpa mas 2% é um roubo !
Achei bem fraco essa exchange ( ou seja lá como eles se chamam ).",0,2025-01-27T16:49:27Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@lucas.lonclof,A bipa nunca aprova minha conta kkkk,0,2025-01-27T12:51:59Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@Marini-X,Falou da bipa perdeu credibilidade... 😔,1,2025-01-24T20:59:54Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@evandrodogas1889,Porque o valor do BTC na bipa é mais caro que na binance?,0,2025-01-23T15:27:59Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@ArbeitMachtFrei-Mt2,Rejeitaram meu cadastro. 🤷,0,2025-01-18T18:19:45Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@ivaneidelucio6372,Taxa de 2% é muito alta.,0,2025-01-17T22:46:04Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@felipemenezes7683,"Esse app funciona pra quem mora fora do Brasil, na Austrália no caso?",0,2025-01-15T05:50:48Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@magnvm100,Você não tem que ter uma chave para ter sua carteira própria?,0,2025-01-13T20:49:30Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@silviomartins7116,Tem que suar sangue pra conseguir abrir a conta na bipa...kkk,0,2025-01-12T15:19:44Z,6BytsUNAK2U,Como COMPRAR Bitcoin e ENVIAR para sua carteira GRÁTIS e fácil
@OVelhoJack,"Me fala uma coisa, para pequenas transações,  troco de pão  e juntar até trocar por Dpix, L-BTC, BTC, ainda faz sentido?",0,2025-12-08T04:27:41Z,DwZPhVda53g,Por que PAREI de USAR A BIPA para COMPRAR e VENDER BITCOIN?
@Rangel.SoaresS7,"eu consegui baixar a taxa que tanto dizem que é alta para 5,04 numa compra de 720,00 fazendo DCA de 1 real por hora hora. Nisso acumulei mais sats nesta queda recente. no final de dois meses saquei para a carteira. A bipa não só é boa para iniciantes como é o ideal para os holders estrategistas. O spread é menor que o da binance e da bytebank e as demais (fiz os calculos com base na cotação da biscoint) e não paguei nada no saque para minha cold wallet, afinal, é a bipa que paga esta taxa e não eu. Isto a real academy e nem o 38Tão não ensinam, com todo respeito a eles.",0,2025-12-05T19:26:22Z,DwZPhVda53g,Por que PAREI de USAR A BIPA para COMPRAR e VENDER BITCOIN?
@EstrelaOmega,Tá então qual é a melhor forma de eu armazenar os meus Bitcoins? Pois está sendo dito que é a blue wallet.,1,2025-11-18T02:02:32Z,DwZPhVda53g,Por que PAREI de USAR A BIPA para COMPRAR e VENDER BITCOIN?
@diego74857,Uso mooze,0,2025-11-17T20:37:26Z,DwZPhVda53g,Por que PAREI de USAR A BIPA para COMPRAR e VENDER BITCOIN?
@tintonx,Pq tu começou a enrolar???? Pq não deixou a histórinha triste pra dps? Hein? Fudido?,0,2025-11-17T02:13:47Z,DwZPhVda53g,Por que PAREI de USAR A BIPA para COMPRAR e VENDER BITCOIN?
@FELIPEOFICIIAL,"comprei uma vez na bipa, porém não compensa, taxa alta e nenhum anonimato.",0,2025-11-17T01:28:59Z,DwZPhVda53g,Por que PAREI de USAR A BIPA para COMPRAR e VENDER BITCOIN?
@JoseSilva-jb3be,"Esses cara só indica a bipa porque eles ganham por indicação, muito caro as taxa",1,2025-11-15T17:13:58Z,DwZPhVda53g,Por que PAREI de USAR A BIPA para COMPRAR e VENDER BITCOIN?
@CriptoFerramentas,"A bippa é boa para quem declara IRPF, ja vem com preço médio",0,2025-11-14T14:15:19Z,DwZPhVda53g,Por que PAREI de USAR A BIPA para COMPRAR e VENDER BITCOIN?
@silverfr3ak,"Que alento ver bom senso no meio. É claro que comprar de modo mais discreto é a melhor opção e é o mais adequado ao propósito do BTC.
Porém, nem todo mundo está fundo no rabbit hole e toda essa galera que está aprendendo ou mesmo que já aprendeu, mas, por algum motivo específico, topa expor ao leviatã que tem BTC, vai preferir as garantias de uma corretora.",0,2025-11-12T17:26:34Z,DwZPhVda53g,Por que PAREI de USAR A BIPA para COMPRAR e VENDER BITCOIN?
@serBRtriste,o video começa em 1:30,1,2025-11-12T16:54:38Z,DwZPhVda53g,Por que PAREI de USAR A BIPA para COMPRAR e VENDER BITCOIN?
@eletronicwave,"Fora as taxas, quando o btc ta 500k na hora comprar lá sai por 530k mas se vender na mesma hora o valor é 470k, ou seja pra ter lucro de 5% o btc tem que subir de 15 a 20%",8,2025-11-12T15:13:32Z,DwZPhVda53g,Por que PAREI de USAR A BIPA para COMPRAR e VENDER BITCOIN?
@GhostWalker777,"Altiere, na sua opinião vc acha que guardar BTC na Trezor é seguro?",0,2025-11-12T15:05:39Z,DwZPhVda53g,Por que PAREI de USAR A BIPA para COMPRAR e VENDER BITCOIN?
@NinjaGaiden-z7t,"MAs pessoal, uma coisa já é certa. A autocustodia já foi criminalizada. 

Se vc tem obrigação de declarar endereços e não faz, vc já está cometendo crime tributário.",4,2025-11-12T12:43:08Z,DwZPhVda53g,Por que PAREI de USAR A BIPA para COMPRAR e VENDER BITCOIN?
@txomaster,"nova dax achei melhores as tx de compra e saque, alem de ter volume",0,2025-11-12T11:44:22Z,DwZPhVda53g,Por que PAREI de USAR A BIPA para COMPRAR e VENDER BITCOIN?
@txomaster,tem o pior spread que já vi,1,2025-11-12T11:38:30Z,DwZPhVda53g,Por que PAREI de USAR A BIPA para COMPRAR e VENDER BITCOIN?
@edubarteuski1,Pq n comprar btc mas plataformas defi?,0,2025-11-12T10:19:43Z,DwZPhVda53g,Por que PAREI de USAR A BIPA para COMPRAR e VENDER BITCOIN?
@janseromero,Vai tomando!,1,2025-11-12T06:43:45Z,DwZPhVda53g,Por que PAREI de USAR A BIPA para COMPRAR e VENDER BITCOIN?
@CAOS777,"Eu usando a bipa pra comprar e a Exodus pra guardar kkkkk, em breve mudo pra carteira fria",0,2025-11-12T04:39:58Z,DwZPhVda53g,Por que PAREI de USAR A BIPA para COMPRAR e VENDER BITCOIN?
@Luc4sGabri3l019,BIPA SENDO BRASILEIRA JA PERDEU MEU RESPEITO,0,2025-11-12T02:20:05Z,DwZPhVda53g,Por que PAREI de USAR A BIPA para COMPRAR e VENDER BITCOIN?
@cartoonstrengthjunballe401,"Para piorar, os cabeças de brasília irão colocar a regra que quem tiver operando Bitcoin ou crypto como a pessoa física, vai ficar atrás nas grades! É assustador que o governo não quer perder o reinado do dinheiro Fiat.",1,2025-11-11T22:26:52Z,DwZPhVda53g,Por que PAREI de USAR A BIPA para COMPRAR e VENDER BITCOIN?
@NinjaGaiden-z7t,"Alt R, faz  um tutorial de converter btc em monero e de volta pra btc. Vai ajudar a galera",1,2025-11-11T22:10:27Z,DwZPhVda53g,Por que PAREI de USAR A BIPA para COMPRAR e VENDER BITCOIN?
@userhold,"Compra anônima é só se encontrando com o vendedor pessoalmente, ""ah mas eu converti meus 100 real pra depix, converti pra moeda x, joguei na rede y, depois voltei pra rede z, to anônimo😎"",
Fez toda essa trabalheira, perdeu um monte em taxa, deixou um monte de rastro, sendo q o problema ta bem no começo, já começou fazendo Pix filho, e é questão de tempo pro papai governo começar a atrelar certas moedas a compra de BTC sem declaração, e criar um sistema de vigia só pra esse fim.

E outra, pra vc preocupar tanto com esconder do estado, vc provavelmente tem muito BTC, e se tem muito BTC, já não é hora de vazar daqui igual o Altiere?",1,2025-11-11T21:57:01Z,DwZPhVda53g,Por que PAREI de USAR A BIPA para COMPRAR e VENDER BITCOIN?
@RogerRodrigues-g2j,"A questão da spike2spike é o valor mínimo para compra (R$500,00). Nem todos conseguem comprar essa quantidade todo o mês. Daí essas corretoras ""facilitam"" a aquisição de criptomoedas por valor menor. E, com essa ""promoção estendida"" do btc, acredito que muitos não conseguiram comprar devido ao seu ""Real"" ser em pouca quantidade...",0,2025-11-11T20:35:48Z,DwZPhVda53g,Por que PAREI de USAR A BIPA para COMPRAR e VENDER BITCOIN?
@c4m4r0zinh0,BIPA VAI FALIR,0,2025-11-11T19:53:30Z,DwZPhVda53g,Por que PAREI de USAR A BIPA para COMPRAR e VENDER BITCOIN?
@NicoNicoLilLemon,paypalbr fico um lixo,0,2025-11-11T19:27:02Z,DwZPhVda53g,Por que PAREI de USAR A BIPA para COMPRAR e VENDER BITCOIN?
@Carlos-px4xf,"Altiere parece que tem duas orelhas de gato sentado na cadeira, olha aí 😂",31,2025-11-11T18:14:00Z,DwZPhVda53g,Por que PAREI de USAR A BIPA para COMPRAR e VENDER BITCOIN?
